"","survey_year","work_or_not","rgc_cat_od","mode_w_sov","count","prop","prop_se","est","est_se","prop_moe"
"24","2017","Work","MetroRGC","Walk",1665,0.149105023922431,0.0148688970560602,193512.681615347,19031.0186103087,0.0244593356572191
"25","2017","Work","NotRGC","Bike",94,0.00239486850107004,0.000516003986481021,7166.0101789128,1514.0273775312,0.000848826557761279
"26","2017","Work","NotRGC","HOV",546,0.13767953425829,0.0161584310262816,411969.56888533,52520.24725051,0.0265806190382332
"27","2017","Work","NotRGC","Other",51,0.0056661815885681,0.0023899079570366,16954.5488285078,7151.51446000711,0.0039313985893252
"28","2017","Work","NotRGC","SOV",2886,0.74071705963115,0.019631691367804,2216399.7675194,114452.300640993,0.0322941323000376
"29","2017","Work","NotRGC","Transit",348,0.0525812556361128,0.00861644796122483,157335.491673152,26221.7198420341,0.0141740568962148
"30","2017","Work","NotRGC","Walk",416,0.0609611003848087,0.0110868639942968,182409.959327653,34316.8913570949,0.0182378912706182
"31","2017","Work","UrbanRGC","Bike",16,0.00292364237418258,0.00174677133368403,1491.22496266221,879.281408339898,0.00287343884391024
"32","2017","Work","UrbanRGC","HOV",135,0.119213000642601,0.0341442490975891,60805.4541834368,18527.9818164046,0.0561672897655341
"33","2017","Work","UrbanRGC","Other",9,0.00316259505908982,0.00244925276438408,1613.10450982415,1241.34099518575,0.00402902079741182
"34","2017","Work","UrbanRGC","SOV",734,0.830715170528176,0.0379047906512794,423712.287827324,50047.8762366348,0.0623533806213547
"35","2017","Work","UrbanRGC","Transit",72,0.0373880861637685,0.0183226173779007,19070.0640700508,9484.07894893186,0.0301407055866466
"36","2017","Work","UrbanRGC","Walk",102,0.00659750523218176,0.00283512608274615,3365.10531534305,1410.37132772548,0.00466378240611742
"37","2019","NotWork","MetroRGC","Bike",259,0.0111601849708064,0.00203107487517447,13569.5718508569,2393.47049522458,0.003341118169662
"38","2019","NotWork","MetroRGC","HOV",1799,0.330960935180648,0.0247257873586767,402412.522866641,37159.8193390741,0.0406739202050231
"39","2019","NotWork","MetroRGC","Other",253,0.0103407548269094,0.00159500402786547,12573.2338651107,1844.99148989607,0.0026237816258387
"40","2019","NotWork","MetroRGC","SOV",1488,0.304240102834085,0.0262862848514711,369922.895195606,40813.6116049732,0.0432409385806699
"41","2019","NotWork","MetroRGC","Transit",1364,0.167626585604095,0.0199296593979612,203815.707662434,26730.777351737,0.0327842897096462
"42","2019","NotWork","MetroRGC","Walk",3117,0.175671436583456,0.0132748494521905,213597.372005762,14547.819728395,0.0218371273488533
"43","2019","NotWork","NotRGC","Bike",342,0.0105089822491034,0.00268935023446072,102698.570659816,26456.2007873283,0.00442398113568789
"44","2019","NotWork","NotRGC","HOV",7790,0.52499515727563,0.0113262355110442,5130492.27579885,157645.412926701,0.0186316574156677
"45","2019","NotWork","NotRGC","Other",226,0.0101666350906346,0.00212633922539046,99352.997985811,20868.5585938173,0.00349782802576731
"46","2019","NotWork","NotRGC","SOV",4873,0.309201838021497,0.0109354764471962,3021661.47563003,132562.251207153,0.0179888587556377
"47","2019","NotWork","NotRGC","Transit",698,0.0387065955936976,0.00372018106302235,378258.517176523,36766.8567176776,0.00611969784867177
"48","2019","NotWork","NotRGC","Walk",3469,0.106420791769437,0.00607851805972533,1039992.54581855,61386.9711755766,0.00999916220824817
"49","2019","NotWork","UrbanRGC","Bike",10,0.00139233815496479,0.000586570970018124,1950.98200361345,814.474605924387,0.000964909245679815
"50","2019","NotWork","UrbanRGC","HOV",924,0.45262090588125,0.0296427486566551,634224.695117882,50932.3583148302,0.0487623215401976
"51","2019","NotWork","UrbanRGC","Other",18,0.0220424810850353,0.0132387314681939,30886.522615608,18876.2304530365,0.0217777132651789
"52","2019","NotWork","UrbanRGC","SOV",754,0.438479963889288,0.0302389084843858,614410.023486509,57500.7333891229,0.0497430044568147
"53","2019","NotWork","UrbanRGC","Transit",58,0.0479018827237671,0.0188798309375474,67121.4178825943,27489.1979645988,0.0310573218922655
"54","2019","NotWork","UrbanRGC","Walk",62,0.0375624282656953,0.00997096911754841,52633.493736474,14142.9500767379,0.0164022441983671
"55","2019","Work","MetroRGC","Bike",370,0.0180510234651299,0.00404667498619244,24993.8440385723,5495.43591536258,0.00665678035228656
"56","2019","Work","MetroRGC","HOV",522,0.106443193896841,0.0190653934376526,147383.586995189,28007.7767622844,0.0313625722049385
"57","2019","Work","MetroRGC","Other",193,0.0147017457694745,0.00517103566904204,20356.3604892993,7159.30883423223,0.00850635367557416
"58","2019","Work","MetroRGC","SOV",1655,0.427331070066668,0.0309171695383647,591691.996784275,61754.5829394271,0.0508587438906099
"59","2019","Work","MetroRGC","Transit",2205,0.210846494726382,0.0213711853740665,291942.693191382,31232.1409431342,0.0351555999403395
"60","2019","Work","MetroRGC","Walk",2531,0.222626472075504,0.0238389293876773,308253.508875082,36578.3770933274,0.0392150388427291
"61","2019","Work","NotRGC","Bike",145,0.00499121660587152,0.000894967785810388,12725.8277005807,2223.45632602001,0.00147222200765809
"62","2019","Work","NotRGC","HOV",673,0.115600262652932,0.013174520306172,294739.567690275,35353.2133568359,0.021672085903653
"63","2019","Work","NotRGC","Other",102,0.00134645832745532,0.000275294501719865,3432.98999707841,686.439703886797,0.000452859455329178
"64","2019","Work","NotRGC","SOV",3351,0.784137287862601,0.0172075213305134,1999271.28131474,100436.040335926,0.0283063725886946
"65","2019","Work","NotRGC","Transit",401,0.0279835956866887,0.00461159335523639,71348.2193364626,11663.7889854112,0.00758607106936386
"66","2019","Work","NotRGC","Walk",560,0.0659411788644516,0.0117499443478905,168126.560489286,31161.7579568216,0.0193286584522799
"67","2019","Work","UrbanRGC","Bike",2,0.000675069221645075,0.000480939771061531,273.431816063594,193.344653320158,0.000791145923396219
"68","2019","Work","UrbanRGC","HOV",97,0.17594133055006,0.0354590162065047,71263.7400587064,15929.8311430198,0.0583300816597002
"69","2019","Work","UrbanRGC","Other",4,0.00243702467801059,0.00241623000293196,987.098896134503,976.951295689498,0.00397469835482308
"70","2019","Work","UrbanRGC","SOV",483,0.736334632652709,0.0388338047116597,298246.91954717,32002.3809904407,0.0638816087506802
"71","2019","Work","UrbanRGC","Transit",28,0.0432144783348891,0.0163071701319046,17503.7061570585,6707.66685250864,0.0268252948669831
"72","2019","Work","UrbanRGC","Walk",23,0.0413974645626863,0.012430210735468,16767.7381116849,5011.24214773375,0.0204476966598448
"73","2021","NotWork","MetroRGC","Bike",19,0.00930660033283592,0.00458699651196105,13875.3811321866,6877.89645916174,0.00754560926217593
"74","2021","NotWork","MetroRGC","HOV",365,0.343993762378477,0.020398465973176,512866.609652909,38206.3684842265,0.0335554765258745
"75","2021","NotWork","MetroRGC","Other",19,0.011841668801498,0.00457056751235027,17654.9612087875,6854.92760919266,0.00751858355781619
"76","2021","NotWork","MetroRGC","SOV",331,0.264600032142268,0.0188611809466464,394497.041052587,33002.5384288902,0.0310266426572333
"77","2021","NotWork","MetroRGC","Transit",106,0.0879079291559552,0.0124187091588444,131063.543931992,19459.0277453393,0.0204287765662991
"78","2021","NotWork","MetroRGC","Walk",388,0.282350007188966,0.0180364925582512,420960.804408876,30564.3925469928,0.0296700302583232
"79","2021","NotWork","NotRGC","Bike",80,0.00997365934933666,0.00153671845303175,90738.5633673281,14028.8924701404,0.00252790185523723
"80","2021","NotWork","NotRGC","HOV",2686,0.420371371558716,0.00863675828051018,3824463.31882471,103246.520381533,0.0142074673714392
"81","2021","NotWork","NotRGC","Other",77,0.0137437525192191,0.00204191046015308,125038.194627429,18703.5576711975,0.00335894270695181
"82","2021","NotWork","NotRGC","SOV",2381,0.355315473010746,0.00839506342894222,3232596.4256361,95216.6100384902,0.0138098793406099
"83","2021","NotWork","NotRGC","Transit",128,0.0154713713652023,0.00204337629712243,140755.760932846,18714.5048855268,0.00336135400876639
"84","2021","NotWork","NotRGC","Walk",1420,0.18512437219678,0.00661395229923716,1684228.32473535,65973.7073729491,0.0108799515322451
"85","2021","NotWork","UrbanRGC","Bike",4,0.0107422894697828,0.00534953947689962,14930.7440572181,7485.72008460435,0.00879999243949988
"86","2021","NotWork","UrbanRGC","HOV",513,0.477878158909577,0.0224120658493441,664204.451135291,42252.0844869941,0.0368678483221711
"87","2021","NotWork","UrbanRGC","SOV",483,0.458294669646686,0.0225008290723021,636985.293919877,43537.9748313064,0.037013863823937
"88","2021","NotWork","UrbanRGC","Transit",18,0.00953232341184185,0.00291381407725715,13249.0081870524,4044.45410152732,0.00479322415708801
"89","2021","NotWork","UrbanRGC","Walk",54,0.0435525585621118,0.00842149362880799,60533.8467890908,11913.89481252,0.0138533570193891
"90","2021","Work","MetroRGC","Bike",21,0.0179634754044373,0.00607293006248091,13838.7475562849,4697.63167689217,0.00998996995278109
"91","2021","Work","MetroRGC","HOV",63,0.0966673682055729,0.0162112181938593,74470.851291778,13089.9602498411,0.0266674539288986
"92","2021","Work","MetroRGC","Other",7,0.00448452907133429,0.00264131156409358,3454.80283351438,2034.55086125072,0.00434495752293395
"93","2021","Work","MetroRGC","SOV",377,0.617167033653732,0.026991617543342,475454.698297716,35126.655377288,0.0444012108587976
"94","2021","Work","MetroRGC","Transit",123,0.157428593095278,0.019799379600656,121280.237200007,16458.4591332773,0.0325699794430792
"95","2021","Work","MetroRGC","Walk",87,0.106289000569645,0.017016126619883,81883.1887358388,13819.6554382013,0.0279915282897076
"96","2021","Work","NotRGC","Bike",23,0.00972360873533202,0.00367396453921311,20196.8259029093,7669.17095486531,0.00604367166700556
"97","2021","Work","NotRGC","HOV",156,0.12749999614308,0.0131351181147413,264829.169376844,29488.4149289773,0.0216072692987495
"98","2021","Work","NotRGC","Other",4,0.00260550771196026,0.00209062982410367,5411.87814930648,4349.12491982176,0.00343908606065054
"99","2021","Work","NotRGC","SOV",1227,0.811121190674556,0.0147973972203793,1684773.00147713,68600.2577255414,0.024341718427524
"100","2021","Work","NotRGC","Transit",64,0.0261925051142718,0.00485180409530099,54404.2320246596,10142.4272162309,0.00798121773677013
"101","2021","Work","NotRGC","Walk",42,0.0228571916207995,0.00539877618679255,47476.4804261699,11336.5348384596,0.00888098682727375
"102","2021","Work","UrbanRGC","Bike",6,0.0146520652783138,0.00922860846153347,6604.1454608094,4186.0119858196,0.0151810609192226
"103","2021","Work","UrbanRGC","HOV",43,0.137358020510557,0.0270418745378658,61911.5688081998,13011.9256690079,0.0444838836147893
"104","2021","Work","UrbanRGC","Other",3,0.00776797917480307,0.0060699517330116,3501.27189802156,2742.19661099351,0.00998507060080409
"105","2021","Work","UrbanRGC","SOV",233,0.806301459574724,0.0316175545980932,363425.361759459,33394.3308326385,0.0520108773138633
"106","2021","Work","UrbanRGC","Transit",8,0.0183668932351592,0.0134272814185804,8278.53495627523,6127.50263360652,0.0220878779335648
"107","2021","Work","UrbanRGC","Walk",4,0.0155535822264424,0.00883668492034673,7010.48743019975,4004.03857845638,0.0145363466939704
"108","2023","NotWork","MetroRGC","Bike",156,0.0248279974364343,0.00485560248388607,25751.0149742502,5053.24752713162,0.00798746608599259
"109","2023","NotWork","MetroRGC","HOV",1086,0.360220677941245,0.0214457833764175,373612.414591571,30790.510640003,0.0352783136542068
"110","2023","NotWork","MetroRGC","Other",75,0.0115254175104165,0.00310810379127358,11953.8919582651,3224.21032647611,0.00511283073664504
"111","2023","NotWork","MetroRGC","SOV",1265,0.265368152442605,0.0169485069206122,275233.606122847,19813.1700816877,0.027880293884407
"112","2023","NotWork","MetroRGC","Transit",549,0.0999549111719263,0.0115578744988628,103670.882878413,12547.4805176227,0.0190127035506292
"113","2023","NotWork","MetroRGC","Walk",2002,0.238102843497373,0.0143532746861775,246954.668978448,15206.7252128702,0.0236111368587621
"114","2023","NotWork","NotRGC","Bike",294,0.00578600496624188,0.00070282105786136,54811.6440193692,6606.65793942939,0.00115614064018194
"115","2023","NotWork","NotRGC","HOV",6165,0.50675943438289,0.00980292246175584,4800603.85065537,140501.822146955,0.0161258074495884
"116","2023","NotWork","NotRGC","Other",209,0.0126012419767921,0.00224916993609218,119373.34887607,21446.3988652547,0.00369988454487164
"117","2023","NotWork","NotRGC","SOV",5898,0.324548298281794,0.00900548104544297,3074491.96748064,101306.90065956,0.0148140163197537
"118","2023","NotWork","NotRGC","Transit",585,0.0465377559166855,0.00394521509091745,440858.748937863,38154.2779309025,0.0064898788245592
"119","2023","NotWork","NotRGC","Walk",3182,0.103767264475597,0.00502081503729706,983001.984008731,48741.6399261293,0.00825924073635367
"120","2023","NotWork","UrbanRGC","Bike",15,0.0013061950441148,0.000431211353519741,1866.75286432346,608.585394350534,0.000709342676539975
"121","2023","NotWork","UrbanRGC","HOV",689,0.596115399295346,0.0258900079080102,851940.247450604,63889.6361203243,0.0425890630086768
"122","2023","NotWork","UrbanRGC","Other",17,0.00399404625113228,0.00172065645925408,5708.10409451095,2449.07671337905,0.00283047987547297
"123","2023","NotWork","UrbanRGC","SOV",793,0.329939594064473,0.0246759979444267,471534.236061184,41397.0782148616,0.0405920166185819
"124","2023","NotWork","UrbanRGC","Transit",63,0.0347734752659518,0.00759801113241735,49696.6244418637,10900.5922099102,0.0124987283128265
"125","2023","NotWork","UrbanRGC","Walk",74,0.0338712900789828,0.00806819553628618,48407.2635692187,11624.7574162446,0.0132721816571908
"126","2023","Work","MetroRGC","Bike",167,0.00974775903793639,0.00176772579922877,8583.63510679613,1488.42147468576,0.00290790893973133
"127","2023","Work","MetroRGC","HOV",188,0.094500776383063,0.0173592699332779,83215.0424137765,16095.4707053367,0.0285559990402421
"128","2023","Work","MetroRGC","Other",71,0.0109458811878853,0.00293162772347263,9638.67178840751,2547.55212262655,0.00482252760511248
"129","2023","Work","MetroRGC","SOV",1128,0.600137889018442,0.026131841411124,528466.556574604,45709.4870217489,0.0429868791212989
"130","2023","Work","MetroRGC","Transit",594,0.111032938859513,0.0124463608445249,97772.8551040416,10611.0768099116,0.0204742635892434
"131","2023","Work","MetroRGC","Walk",806,0.17363475551316,0.0154261609300474,152898.463881011,12682.9885493426,0.0253760347299279
"132","2023","Work","NotRGC","Bike",91,0.00799691003476866,0.0021640765285064,21485.7509402295,5807.81728162037,0.00355990588939303
"133","2023","Work","NotRGC","HOV",340,0.110737902666721,0.0119112313743336,297525.792586883,34119.6946729187,0.0195939756107788
"134","2023","Work","NotRGC","Other",47,0.0107181712226067,0.00314310169567334,28797.1174394142,8470.32291757205,0.00517040228938264
"135","2023","Work","NotRGC","SOV",2927,0.818069203047771,0.0134111810904999,2197952.8433028,89306.528807792,0.0220613928938724
"136","2023","Work","NotRGC","Transit",166,0.0146240759263046,0.00316862664646349,39291.3327419565,8517.08250339829,0.00521239083343245
"137","2023","Work","NotRGC","Walk",382,0.0378537371018278,0.00525134202012001,101703.778583314,14158.3686990772,0.00863845762309741
"138","2023","Work","UrbanRGC","Bike",10,0.00018669474473331,6.16411438780364e-05,79.0286841046722,24.9900893471784,0.00010139968167937
"139","2023","Work","UrbanRGC","HOV",58,0.14719251424413,0.0369385564476476,62307.2209525153,17224.2362283018,0.0607639253563802
"140","2023","Work","UrbanRGC","Other",4,0.00159865738297181,0.00081260099138466,676.718509087952,338.435669272198,0.00133672863082777
"141","2023","Work","UrbanRGC","SOV",459,0.830971225161161,0.0370940143945506,351753.674411902,36303.4019400239,0.0610196536790357
"142","2023","Work","UrbanRGC","Transit",8,0.00185322622509664,0.0015659055611534,784.478588976188,659.860375663372,0.00257591464809734
"143","2023","Work","UrbanRGC","Walk",31,0.0181976822419072,0.00557669835942801,7703.15674063159,2285.89983407718,0.00917366880125908
