"","survey","mode_nonm","PM_Peak","area","area_dest","count","count_moe","share","share_moe","sample_size"
"51","2017_2019","HOV","Not PM Peak","Northwest Seattle","Capitol Hill/Central District",2384.34016562816,1113.65747992959,0.0189829390647484,0.00949445374689756,40
"52","2017_2019","HOV","Not PM Peak","Northwest Seattle","Downtown/Lake Union",3950.14268782922,1415.22743269292,0.0314490855881582,0.0126019652707658,95
"53","2017_2019","HOV","Not PM Peak","Northwest Seattle","Duwamish",717.053642506313,665.031589867652,0.00570882703654288,0.00538759579005186,13
"54","2017_2019","HOV","Not PM Peak","Northwest Seattle","Magnolia/Queen Anne",9732.55141835421,10772.3352175853,0.077485768676163,0.0803580632749677,56
"55","2017_2019","HOV","Not PM Peak","Northwest Seattle","Northeast Seattle",28386.6259409402,17352.5986146456,0.226000299059135,0.111874884125779,179
"56","2017_2019","HOV","Not PM Peak","Northwest Seattle","Northwest Seattle",57734.8113240163,11584.5751181077,0.459656059599955,0.0958687138851741,642
"57","2017_2019","HOV","Not PM Peak","Northwest Seattle","Southeast Seattle",582.008468016555,522.344241410209,0.00463366403954995,0.00424252557250053,18
"58","2017_2019","HOV","Not PM Peak","Northwest Seattle","West Seattle",26.8801984382453,31.2665820284747,0.000214006867122973,0.000252555321199682,2
"59","2017_2019","HOV","Not PM Peak","Northwest Seattle","Total",125604.373353119,25187.1454736363,0.0302069973481045,0.0060183595997949,1175
"60","2017_2019","HOV","Not PM Peak","Northwest Seattle",NA,22089.9595073899,8915.30946651556,0.175869350068625,0.0671684563868057,130
"61","2017_2019","HOV","Not PM Peak","Southeast Seattle","Capitol Hill/Central District",3579.85703575345,1099.84770537155,0.0931631022577875,0.0344101023694782,76
"62","2017_2019","HOV","Not PM Peak","Southeast Seattle","Downtown/Lake Union",1613.6990578114,874.855577488129,0.0419953112190519,0.0240825507086494,34
"63","2017_2019","HOV","Not PM Peak","Southeast Seattle","Duwamish",579.461937277662,315.418160509433,0.0150800635829672,0.00888293598783427,24
"64","2017_2019","HOV","Not PM Peak","Southeast Seattle","Northeast Seattle",1825.6708949496,2613.87710842342,0.0475117197632609,0.0657432658544736,19
"65","2017_2019","HOV","Not PM Peak","Southeast Seattle","Northwest Seattle",330.50685408826,344.477054205844,0.00860119371717973,0.00913210826682276,17
"66","2017_2019","HOV","Not PM Peak","Southeast Seattle","Southeast Seattle",20676.8931375632,6119.4369475664,0.538100681258828,0.123775437670609,341
"67","2017_2019","HOV","Not PM Peak","Southeast Seattle","West Seattle",1092.38023429088,638.076688747674,0.0284283786908848,0.017557027088257,29
"68","2017_2019","HOV","Not PM Peak","Southeast Seattle","Total",38425.6958924337,9377.0341392997,0.00924111846534675,0.00227048088341132,608
"69","2017_2019","HOV","Not PM Peak","Southeast Seattle",NA,8727.22674069934,6409.66374727202,0.22711954951004,0.135130622924683,68
"70","2017_2019","HOV","Not PM Peak","West Seattle","Capitol Hill/Central District",1715.55186646249,1065.30727266964,0.0197164929864801,0.0136622055214309,21
"71","2017_2019","HOV","Not PM Peak","West Seattle","Downtown/Lake Union",326.312003521652,233.360869982175,0.00375023830792444,0.00294663885265238,21
"72","2017_2019","HOV","Not PM Peak","West Seattle","Duwamish",10169.1939825111,10220.1176329724,0.116872503684644,0.109866261322177,47
"73","2017_2019","HOV","Not PM Peak","West Seattle","Northeast Seattle",132.205524483416,171.093112333277,0.00151941153584947,0.00202685172087144,6
"74","2017_2019","HOV","Not PM Peak","West Seattle","Northwest Seattle",123.651476861823,94.2497886669545,0.00142110158484523,0.00117967555655763,9
"75","2017_2019","HOV","Not PM Peak","West Seattle","Southeast Seattle",624.656413033295,375.207750725712,0.00717905067593596,0.00489742361901134,21
"76","2017_2019","HOV","Not PM Peak","West Seattle","West Seattle",51645.7620993954,23206.4281845619,0.593554369366781,0.1591969229857,301
"77","2017_2019","HOV","Not PM Peak","West Seattle","Total",87011.0048292501,28816.8686093575,0.0209255547555168,0.00684519150307138,511
"78","2017_2019","HOV","Not PM Peak","West Seattle",NA,22273.6714629809,13646.0080158871,0.25598683185754,0.138544575785076,85
"79","2017_2019","HOV","Not PM Peak","Total","Total",4158121.77243763,178449.770574922,0.624023867809682,0.0164499016373823,12753
"80","2017_2019","HOV","Not PM Peak",NA,"Capitol Hill/Central District",10439.2824903839,7105.76969343402,0.00289663161160391,0.00197079972650036,55
"81","2017_2019","HOV","Not PM Peak",NA,"Downtown/Lake Union",47742.9731652156,17844.6680997548,0.0132474435316517,0.00492610167077024,126
"82","2017_2019","HOV","Not PM Peak",NA,"Duwamish",5124.60159395985,2584.02293942925,0.00142194475411634,0.000719186489050483,33
"83","2017_2019","HOV","Not PM Peak",NA,"Magnolia/Queen Anne",10175.4885416798,6510.43762578554,0.00282343559535758,0.00180640045865086,18
"84","2017_2019","HOV","Not PM Peak",NA,"Northeast Seattle",16197.01590663,6642.06550542336,0.00449425411487937,0.00184718677321434,101
"85","2017_2019","HOV","Not PM Peak",NA,"Northwest Seattle",22015.9746959612,11476.159544252,0.00610886507988807,0.00317821631218107,88
"86","2017_2019","HOV","Not PM Peak",NA,"Southeast Seattle",8642.41695819993,6030.73979143941,0.00239804777625699,0.00167327317923613,53
"87","2017_2019","HOV","Not PM Peak",NA,"West Seattle",7306.47470392365,5117.9224232131,0.0020273582610936,0.00142050653834689,53
"88","2017_2019","HOV","Not PM Peak",NA,"Total",3603938.60529731,169136.444561659,0.866722718220097,0.0133206884125758,7899
"89","2017_2019","HOV","Not PM Peak",NA,NA,3476294.37724136,167284.357023364,0.964582019275153,0.00705504836717564,7372
"90","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Capitol Hill/Central District",14978.2569413786,4367.95232301481,0.53763605592658,0.091849069361451,235
"91","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Downtown/Lake Union",3459.0564503517,1499.64870220747,0.12416087362321,0.052221809887717,40
"92","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Duwamish",662.915446143833,644.548940623756,0.0237949747605796,0.0230208479593116,9
"93","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Magnolia/Queen Anne",11.574330546723,13.4630611560988,0.00041545404445158,0.000489371833120506,2
"94","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Northeast Seattle",974.789079130049,608.435108205679,0.0349895023109108,0.0220725453405528,25
"95","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Northwest Seattle",1261.85873796995,868.627935024615,0.0452937052471351,0.0309377527662688,23
"96","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Southeast Seattle",1646.51219063988,587.648648924,0.0591006232350813,0.0227324074442032,56
"97","2017_2019","HOV","PM Peak","Capitol Hill/Central District","West Seattle",813.330287404792,741.465895411552,0.0291940303599637,0.0264071223920849,8
"98","2017_2019","HOV","PM Peak","Capitol Hill/Central District","Total",27859.4725488873,5253.04186895472,0.0111203027574287,0.00216305069261174,431
"99","2017_2019","HOV","PM Peak","Capitol Hill/Central District",NA,4051.17908532177,1962.1869476579,0.145414780492087,0.0653531739951053,33
"100","2017_2019","HOV","PM Peak","Downtown/Lake Union","Capitol Hill/Central District",10568.0042291489,8083.62506123413,0.228408257956695,0.142889743053649,67
"101","2017_2019","HOV","PM Peak","Downtown/Lake Union","Downtown/Lake Union",7778.14624470503,3905.15583698008,0.168110533963002,0.0825065629413332,118
"102","2017_2019","HOV","PM Peak","Downtown/Lake Union","Duwamish",544.670919721231,378.150950193219,0.0117720747679163,0.0086845038763997,19
"103","2017_2019","HOV","PM Peak","Downtown/Lake Union","Magnolia/Queen Anne",873.798783380946,603.076885988288,0.0188855770294099,0.0137737534115991,35
"104","2017_2019","HOV","PM Peak","Downtown/Lake Union","Northeast Seattle",1946.86420013931,1495.12064411696,0.0420779411883227,0.032963366456965,26
"105","2017_2019","HOV","PM Peak","Downtown/Lake Union","Northwest Seattle",1442.06144998649,838.304009162298,0.0311675446485364,0.0194749537475709,52
"106","2017_2019","HOV","PM Peak","Downtown/Lake Union","Southeast Seattle",1623.5759151146,833.671918605545,0.0350906508353695,0.0198104902934539,25
"107","2017_2019","HOV","PM Peak","Downtown/Lake Union","West Seattle",122.959231320443,74.3874417718956,0.00265754093361661,0.00175803084560298,21
"108","2017_2019","HOV","PM Peak","Downtown/Lake Union","Total",46268.0479405108,12542.8988146587,0.0184682140048001,0.00501877435863824,437
"109","2017_2019","HOV","PM Peak","Downtown/Lake Union",NA,21367.9669669938,8522.8656982225,0.461829878677132,0.13517951176088,74
"110","2017_2019","HOV","PM Peak","Duwamish","Capitol Hill/Central District",289.259914491716,223.496876712474,0.0511568241089107,0.0409298570736484,11
"111","2017_2019","HOV","PM Peak","Duwamish","Downtown/Lake Union",504.338150340753,326.909928895066,0.0891943084949443,0.059795608569721,15
"112","2017_2019","HOV","PM Peak","Duwamish","Duwamish",452.471740034457,315.906383755146,0.0800215171876449,0.0573518773255895,22
"113","2017_2019","HOV","PM Peak","Duwamish","Northeast Seattle",287.010428177176,461.704976938924,0.0507589930581393,0.0791146394161816,3
"114","2017_2019","HOV","PM Peak","Duwamish","Northwest Seattle",545.402306049567,620.590795587684,0.0964566759559459,0.103401310524616,8
"115","2017_2019","HOV","PM Peak","Duwamish","Southeast Seattle",1171.11314008127,812.492038520096,0.207116250532141,0.128706202651608,21
"116","2017_2019","HOV","PM Peak","Duwamish","West Seattle",1187.60102490922,941.230965890774,0.210032201833425,0.143759830119642,47
"117","2017_2019","HOV","PM Peak","Duwamish","Total",5654.37592208409,1824.86969403527,0.00225698358242613,0.000737457799121465,143
"118","2017_2019","HOV","PM Peak","Duwamish",NA,1217.17921799992,964.447241882849,0.215263228828849,0.146276680590106,16
"119","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Capitol Hill/Central District",47.7934661210911,48.5602216647503,0.000976052739696522,0.00118263376662537,4
"120","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Downtown/Lake Union",120.755638384743,66.1251142305235,0.00246610847140919,0.00211589608780437,14
"121","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Duwamish",721.248628358596,876.593514688734,0.0147295594324159,0.0201499392642251,3
"122","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Magnolia/Queen Anne",19037.083286449,12760.0435933709,0.38878112021613,0.285077870417045,41
"123","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Northeast Seattle",782.690375673414,563.174009993703,0.015984341532681,0.0154887030056412,11
"124","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Northwest Seattle",1572.86133316209,781.937167941042,0.0321214537883895,0.0262736467878509,33
"125","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Southeast Seattle",19.502659920796,32.0818755696222,0.000398289268219913,0.000705954164495659,1
"126","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","West Seattle",138.075024261544,160.606480717505,0.00281981025131532,0.00376540186988058,2
"127","2017_2019","HOV","PM Peak","Magnolia/Queen Anne","Total",48966.0693293593,32395.1230711319,0.0195451480579257,0.0127217046093114,121
"128","2017_2019","HOV","PM Peak","Magnolia/Queen Anne",NA,26526.0589170281,29748.0053846035,0.541723264299743,0.312502966839109,12
"129","2017_2019","HOV","PM Peak","Northeast Seattle","Capitol Hill/Central District",1522.82233033386,1070.24007111452,0.0167917729788285,0.0121917554389031,22
"130","2017_2019","HOV","PM Peak","Northeast Seattle","Downtown/Lake Union",1901.81394948255,1703.71648740264,0.0209708167864066,0.0189746069265195,30
"131","2017_2019","HOV","PM Peak","Northeast Seattle","Duwamish",162.84273990785,136.819284868054,0.0017956253105269,0.00155837681937157,4
"132","2017_2019","HOV","PM Peak","Northeast Seattle","Magnolia/Queen Anne",580.32291839829,504.500983690667,0.00639907263378448,0.00570883869001636,6
"133","2017_2019","HOV","PM Peak","Northeast Seattle","Northeast Seattle",43261.9234405746,14686.2688138728,0.477038182702722,0.111950712432736,248
"134","2017_2019","HOV","PM Peak","Northeast Seattle","Northwest Seattle",9969.55336974081,4947.74824070498,0.109931719249415,0.054074368783751,109
"135","2017_2019","HOV","PM Peak","Northeast Seattle","Southeast Seattle",1648.14727780927,2609.92472066268,0.0181736991724964,0.0285408238581855,10
"136","2017_2019","HOV","PM Peak","Northeast Seattle","Total",90688.5968654932,20226.4230773916,0.0361989858932546,0.00803040439069288,491
"137","2017_2019","HOV","PM Peak","Northeast Seattle",NA,31641.1708392459,12569.89783346,0.34889911116582,0.108934955832332,62
"138","2017_2019","HOV","PM Peak","Northwest Seattle","Capitol Hill/Central District",89.169934476959,46.8702913114613,0.000911335584889311,0.000533117303383361,15
"139","2017_2019","HOV","PM Peak","Northwest Seattle","Downtown/Lake Union",260.668177749383,206.0958084034,0.00266408389357567,0.00221008588849713,11
"140","2017_2019","HOV","PM Peak","Northwest Seattle","Duwamish",77.736692096169,127.876858498176,0.000794485430255959,0.00132184567670802,1
"141","2017_2019","HOV","PM Peak","Northwest Seattle","Magnolia/Queen Anne",9968.00234292591,8517.63368013369,0.101875091628734,0.0819959714447238,49
"142","2017_2019","HOV","PM Peak","Northwest Seattle","Northeast Seattle",11820.7679904671,6592.32380538034,0.120810748304596,0.0664223455925846,100
"143","2017_2019","HOV","PM Peak","Northwest Seattle","Northwest Seattle",50827.6916831867,15645.4468385975,0.519469756262293,0.130072006715897,429
"144","2017_2019","HOV","PM Peak","Northwest Seattle","Southeast Seattle",35.1525245543945,17.3254646972178,0.000359266233770676,0.000199761954133988,12
"145","2017_2019","HOV","PM Peak","Northwest Seattle","West Seattle",124.058101914758,109.383626009389,0.00126790003303139,0.00116334307474854,4
"146","2017_2019","HOV","PM Peak","Northwest Seattle","Total",97845.333766693,25203.6754383805,0.0390556473378296,0.00989885269195385,670
"147","2017_2019","HOV","PM Peak","Northwest Seattle",NA,24642.0863193216,16570.7663042127,0.251847332628854,0.135819152246055,49
"148","2017_2019","HOV","PM Peak","Southeast Seattle","Capitol Hill/Central District",1516.36663373549,700.048121928096,0.0347376527939348,0.0176393100392054,40
"149","2017_2019","HOV","PM Peak","Southeast Seattle","Downtown/Lake Union",2012.93709827911,1542.32686279763,0.0461133267248137,0.0354938410469967,16
"150","2017_2019","HOV","PM Peak","Southeast Seattle","Duwamish",729.758828958083,524.585757908786,0.0167176646199381,0.0124990633387951,18
"151","2017_2019","HOV","PM Peak","Southeast Seattle","Magnolia/Queen Anne",2.70237514944645,4.44540712083022,6.19073036638736e-05,0.000102945268371207,1
"152","2017_2019","HOV","PM Peak","Southeast Seattle","Northeast Seattle",69.8488694291974,54.504040823341,0.00160013134046816,0.0013063057797885,7
"153","2017_2019","HOV","PM Peak","Southeast Seattle","Northwest Seattle",215.577739796641,139.551849277968,0.00493855806936944,0.00340163754907837,9
"154","2017_2019","HOV","PM Peak","Southeast Seattle","Southeast Seattle",30842.1547553,9384.88420644103,0.706546846567787,0.102934693654544,225
"155","2017_2019","HOV","PM Peak","Southeast Seattle","West Seattle",659.163941260576,686.281596261231,0.0151004431358293,0.0159147427825833,9
"156","2017_2019","HOV","PM Peak","Southeast Seattle","Total",43651.9601002012,10643.5375946711,0.0174239842989713,0.00428406125860263,352
"157","2017_2019","HOV","PM Peak","Southeast Seattle",NA,7603.44985829262,4648.03560255218,0.174183469444195,0.095883996050826,27
"158","2017_2019","HOV","PM Peak","West Seattle","Capitol Hill/Central District",49.7400205643223,36.994955131283,0.00171041232671588,0.00146416699040834,8
"159","2017_2019","HOV","PM Peak","West Seattle","Downtown/Lake Union",70.7156479525117,54.7128343196629,0.00243170217015217,0.00214375939487371,12
"160","2017_2019","HOV","PM Peak","West Seattle","Duwamish",739.146926320929,664.41869944077,0.025417078635876,0.02475311999788,29
"161","2017_2019","HOV","PM Peak","West Seattle","Magnolia/Queen Anne",164.293627896658,163.475510629753,0.00564957237988918,0.00608575236105196,4
"162","2017_2019","HOV","PM Peak","West Seattle","Northwest Seattle",47.0253276429298,38.8950094759836,0.00161706205899748,0.00150255318834447,4
"163","2017_2019","HOV","PM Peak","West Seattle","Southeast Seattle",779.436459300241,577.639312946548,0.026802516620493,0.0224450560202009,15
"164","2017_2019","HOV","PM Peak","West Seattle","West Seattle",20639.6936562623,11377.0132867519,0.709738075070929,0.164907664511387,203
"165","2017_2019","HOV","PM Peak","West Seattle","Total",29080.719185313,12386.4816758432,0.0116077718692259,0.00492861266365549,309
"166","2017_2019","HOV","PM Peak","West Seattle",NA,6590.66751937312,4816.08196527327,0.226633580736947,0.155937151577757,34
"167","2017_2019","HOV","PM Peak","Total","Total",2505280.04107409,137224.013012087,0.375976132190318,0.0164499016373823,7816
"168","2017_2019","HOV","PM Peak",NA,"Capitol Hill/Central District",6489.11642726683,3721.23976640273,0.00306775510372739,0.00176379749971394,53
"169","2017_2019","HOV","PM Peak",NA,"Downtown/Lake Union",11106.8239221935,8613.98740489471,0.00525079433470141,0.00406352088165543,57
"170","2017_2019","HOV","PM Peak",NA,"Duwamish",9918.12780168406,9300.51220835688,0.00468883360686628,0.00438554107062512,21
"171","2017_2019","HOV","PM Peak",NA,"Magnolia/Queen Anne",655.457113799371,506.520168964417,0.000309869907354917,0.000240131574110956,12
"172","2017_2019","HOV","PM Peak",NA,"Northeast Seattle",29025.0145821329,12562.2795729749,0.0137216888644428,0.00591640513243906,74
"173","2017_2019","HOV","PM Peak",NA,"Northwest Seattle",20712.8023618663,13021.3633448639,0.00979205811304503,0.00612456594763371,112
"174","2017_2019","HOV","PM Peak",NA,"Southeast Seattle",7269.81375284399,4467.29796730862,0.00343683280973711,0.00211509491837096,61
"175","2017_2019","HOV","PM Peak",NA,"West Seattle",19728.2310450229,13473.584966823,0.00932659818239281,0.00633563836904738,61
"176","2017_2019","HOV","PM Peak",NA,"Total",2115265.46541555,127856.809486926,0.844322962198138,0.0187978014852226,4862
"177","2017_2019","HOV","PM Peak",NA,NA,2010360.07840874,125138.430769783,0.950405569077732,0.0122784171297252,4411
"178","2017_2019","HOV","Total","Total","Total",6663401.81351172,223393.025660805,0.402527392198833,0.010411746336279,20569
"179","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Capitol Hill/Central District",75127.8223888319,15471.4103719141,0.802600738966326,0.048469580176638,1395
"180","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Downtown/Lake Union",12554.7714260477,2491.47311573638,0.134124329758253,0.0323515264852453,352
"181","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Duwamish",99.4283514130362,77.3294294095472,0.00106220659378741,0.000845083421274493,6
"182","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Magnolia/Queen Anne",447.282846859035,735.780283082368,0.00477838345370954,0.00786553874616172,1
"183","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Northeast Seattle",516.027896134481,254.691305652681,0.005512796159873,0.00286606389568344,25
"184","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Northwest Seattle",351.705280559278,444.772296999913,0.00375731532073792,0.00477727410430245,15
"185","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Southeast Seattle",4006.85723959154,3200.60375441834,0.0428058005566097,0.0335089474898761,26
"186","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District","Total",93605.4737322937,16022.2479529945,0.0730046771839832,0.0125174542187261,1833
"187","2017_2019","Non-Motorized","Not PM Peak","Capitol Hill/Central District",NA,501.578302856726,442.001802350241,0.00535842919070322,0.0047855359275185,13
"188","2017_2019","Non-Motorized","Not PM Peak","Downtown/Lake Union","Capitol Hill/Central District",5064.69484741314,1727.97839888093,0.0270401943466895,0.00976422405916562,157
"189","2017_2019","Non-Motorized","Not PM Peak","Downtown/Lake Union","Downtown/Lake Union",178776.92122869,26534.2270848691,0.954482518763338,0.0132310079027922,3202
"190","2017_2019","Non-Motorized","Not PM Peak","Downtown/Lake Union","Duwamish",658.108111441791,790.687971390665,0.00351361173193051,0.00423625415612064,19
"191","2017_2019","Non-Motorized","Not PM Peak","Downtown/Lake Union","Magnolia/Queen Anne",1564.64177223486,1142.467816361,0.00835355710044187,0.00616432849112303,55
"192","2017_2019","Non-Motorized","Not PM Peak","Downtown/Lake Union","Northeast Seattle",297.184035338196,155.533940302647,0.00158665315766906,0.000859318002456155,20
