"","survey","mode_simple","count","count_moe","share","share_moe","sample_size"
"1","2021","Bike",64555.686652003,21571.8663300132,0.0203888491219739,0.00677562047808078,71
"2","2021","Drive",1865685.40171423,104740.725836684,0.589245969447688,0.0236354935987253,1476
"3","2021","Other",38650.8318560409,15689.829686861,0.0122072278992194,0.00494515514660567,37
"4","2021","Transit",229320.388316786,38153.5208821423,0.072427063214242,0.0118774285524636,223
"5","2021","Walk",964467.69384775,76686.6586669181,0.304611217271743,0.0220091032569756,855
"6","2021","Total",3166225.13933014,115760.526262468,1,0,2664
"7","2021",NA,3545.13694333143,5227.86864457972,0.00111967304513331,0.0016505654192224,2
