"","DATA_YEAR","COUNTY","BINCOME","count","count_moe","share","share_moe"
"1",2022,"Region","Under $25,000",249787,5907.47525261131,0.0738990305646677,0.00175086540979625
"2",2022,"Region","$25,000-$49,999",365028,7524.09195935355,0.107992871242136,0.00221692459277732
"3",2022,"Region","$50,000-$74,999",442036,8838.9830914444,0.130775548265856,0.00262648620020329
"4",2022,"Region","$75,000-$99,999",420724,8897.38677575992,0.124470431749007,0.00263645880939656
"5",2022,"Region","$100,000 or more",1822684,12419.5453102007,0.539237753068537,0.00365478329310179
"6",2022,"Region","Total",3380112,1872.73652114626,1,0
"7",2022,"Region",NA,79853,1646.99553174599,0.0236243651097952,0.000475979862493544
