"","survey_year","age_grp_2","telecommute_freq_cond","count","prop","prop_se","est","est_se","moe"
"1","2023","18-24","1+ days per week",65,0.728183501988078,0.125925227886157,25753.7463802959,8457.6792677576,0.207146999872728
"2","2023","25-44 years","1+ days per week",1137,0.734777598753008,0.0284251389559781,455433.064410827,34263.6481657973,0.046759353582584
"3","2023","45-64 years","1+ days per week",590,0.703032924499578,0.0399712387278205,247237.692858134,25805.6183233679,0.0657526877072647
"4","2023","65+","1+ days per week",122,0.774773369568659,0.076941685674093,76679.8866228234,14646.9094264349,0.126569072933883
