hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac,samptype
302425,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1370,556,3.675,3
302426,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1240061,304,3.675,3
302429,1,3,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1857,14.584,1
302430,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,305,14.584,1
302431,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1617,304,12.411,2
302435,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1603,307,12.411,2
302436,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1357,100,3.675,3
302441,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,281,17.632,1
302443,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,189,19.977,1
302445,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1429,283,3.675,3
302447,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1478,800,11.159,2
302451,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1476,44,3.675,3
302452,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1242225,2500,3.675,3
302453,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,241,19.977,1
302454,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1135437,305,3.675,3
302455,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,2044,19.977,1
302456,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225182,849,3.675,3
302458,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1000888,305,12.403,2
302459,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,149,14.584,1
302460,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,302,5.034,3
302463,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016952,2629,11.291,2
302464,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,1044364,312,3.675,3
302465,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,284,4.11,3
302466,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1722,280,12.953,2
302467,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223613,2500,13.492,2
302468,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1478,1749,16.31,1
302469,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1109077,305,4.443,3
302471,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125025,304,12.48,2
302473,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225004,342,16.31,1
302474,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125129,3159,4.11,3
302475,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,838047,231,4.443,3
302476,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,1533,19.977,1
302477,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1166408,766,5.034,3
302482,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,285,19.977,1
302486,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,20,19.977,1
302488,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,387,19.977,1
302495,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223150,821,4.443,3
302498,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,628,19.977,1
302499,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225076,307,4.443,3
302500,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,2587,17.632,1
302503,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,671456,286,4.408,3
302504,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1265216,179,4.443,3
302508,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223539,2321,4.443,3
302509,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1109095,3502,4.443,3
302510,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2888,334,4.077,3
302511,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125117,272,4.443,3
302514,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1074180,1545,13.624,2
302516,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,614,18.383,1
302519,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1034,19.977,1
302524,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751798,285,19.977,1
302527,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,684,4.443,3
302530,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,2644,4.11,3
302531,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1480,304,16.31,1
302532,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1237595,281,4.11,3
302534,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,825089,281,15.388,2
302535,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,1300,19.977,1
302539,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016329,283,4.443,3
302545,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,305,19.977,1
302550,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1477,302,4.443,3
302552,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1479,24,4.11,3
302553,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,407,4.11,3
302554,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,263430,307,4.077,3
302555,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1271892,286,14.076,2
302556,1,4,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016941,2155,4.632,3
302557,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225157,1822,4.11,3
302559,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751768,285,15.466,2
302561,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1479,766,4.11,3
302562,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,1477,307,4.11,3
302564,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,23,17.632,1
302565,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1476,1249,16.31,1
302566,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,284,18.383,1
302567,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1224910,281,4.11,3
302568,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125143,105,4.11,3
302570,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1411,286,12.603,2
302571,1,3,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225021,283,4.11,3
302572,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1480,289,4.443,3
302573,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,352,19.977,1
302574,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225262,304,19.977,1
302578,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,305,17.632,1
302580,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,962168,302,4.11,3
302581,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1601,304,14.975,2
302582,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016907,305,4.11,3
302583,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,733925,282,15.618,2
302587,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1240138,1789,4.632,3
302588,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1479,1464,4.443,3
302589,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,340,19.977,1
302590,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1959,302,4.443,3
302591,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,2406,4.443,3
302593,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,3277,284,4.11,3
302595,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1478,1406,18.383,1
302596,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,1696,4.11,3
302598,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1208742,2456,4.443,3
302599,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,766932,3200,5.034,3
302600,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1224932,2039,4.632,3
302601,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,734051,302,4.443,3
302603,1,4,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,2188,19.977,1
302605,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2360,3308,13.624,2
302606,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,604,19.977,1
302607,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751798,67,19.977,1
302608,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,282,4.11,3
302609,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,305,16.31,1
302610,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,2642,17.632,1
302612,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,304,19.977,1
302613,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1109105,1494,4.11,3
302618,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1230975,65,4.11,3
302619,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,285,19.977,1
302621,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,67,4.11,3
302622,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225222,304,4.443,3
302623,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,283,4.11,3
302630,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,2586,17.632,1
302631,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1229,19.977,1
302636,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,846076,1871,4.443,3
302639,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,2586,16.31,1
302643,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125384,305,4.11,3
302644,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751796,305,17.632,1
302648,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1479,305,4.443,3
302649,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,932548,307,14.43,2
302652,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751776,209,4.11,3
302653,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225095,645,4.11,3
302654,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2506,267,4.077,3
302655,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125127,282,4.632,3
302658,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,1219277,281,4.11,3
302662,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,734051,207,16.31,1
302669,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,411,18.383,1
302670,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1056128,284,12.48,2
302672,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,368,14.584,1
302673,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,120,17.632,1
302674,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1241286,288,3.675,3
302677,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1301,17.632,1
302678,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016952,211,3.675,3
302680,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1403,3637,4.11,3
302681,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,995865,9,3.675,3
302683,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1476,26,19.977,1
302685,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1193,304,3.675,3
302686,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,175,15.466,2
302688,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,176,17.632,1
302689,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,2455,3485,12.216,2
302694,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1798,284,15.004,2
302697,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1605,314,3.675,3
302698,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225255,568,5.034,3
302700,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1562,314,3.675,3
302703,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1111707,2440,11.159,2
302704,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1125375,202,11.402,2
302706,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1405,199,3.675,3
302707,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1381,2774,12.594,2
302709,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1098757,187,12.878,2
302710,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,383,14.584,1
302714,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1371,410,3.675,3
302715,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1850,19.977,1
302716,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1372,794,3.675,3
302722,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225180,1854,4.443,3
302723,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1379,302,3.675,3
302726,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1222593,2581,3.675,3
302728,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1508,162,12.728,2
302731,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,157223,3453,3.646,3
302737,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1241950,813,3.675,3
302738,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1577,1882,4.11,3
302741,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1516,311,12.728,2
302745,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1382,2802,3.675,3
302746,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1384,1872,3.675,3
302747,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,3291,1571,4.632,3
302749,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1043756,426,3.675,3
302752,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,94,19.977,1
302755,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,206034,305,3.646,3
302759,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1264362,11,3.675,3
302760,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,27,424,13.487,2
302763,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,553,18.383,1
302764,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1201651,555,12.728,2
302771,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,685412,17,3.675,3
302772,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1115651,426,12.802,2
302773,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1622,2348,12.533,2
302778,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1620,283,12.386,2
302780,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,183,3.675,3
302781,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1292,29,12.728,2
302783,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,699345,3065,3.675,3
302784,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,145,18.383,1
302790,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1039214,3642,4.11,3
302792,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1747,70,4.11,3
302794,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1510,363,3.675,3
302797,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1078473,307,3.675,3
302798,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,734060,210,3.675,3
302801,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1620,554,13.708,2
302805,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,302,4.443,3
302808,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016578,245,3.675,3
302812,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,125,3.675,3
302814,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1079372,302,3.675,3
302815,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,828353,289,3.675,3
302818,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,952219,565,3.675,3
302821,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,1755,19.977,1
302822,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1268,1330,4.443,3
302824,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,909767,185,3.675,3
302827,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016901,1913,13.492,2
302828,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,819680,419,11.402,2
302832,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1238770,1811,3.675,3
302835,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,23,19.977,1
302840,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225168,111,3.675,3
302841,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2166,341,12.737,2
302844,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,302,19.977,1
302845,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,729578,425,3.675,3
302847,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751783,2444,18.383,1
302849,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,977773,363,3.675,3
302850,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,894035,281,3.675,3
302851,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2568,300,12.24,2
302855,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1043838,1505,14.135,2
302856,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1256,69,3.675,3
302858,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1613,213,3.675,3
302861,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,811993,430,4.443,3
302863,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751795,304,18.383,1
302864,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751766,1533,14.584,1
302865,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1224760,20,12.603,2
302867,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,305,19.977,1
302868,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,819612,3172,3.675,3
302869,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1271,25,13.206,2
302870,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1307,2564,3.675,3
302872,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223567,278,4.11,3
302874,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,2570,18.383,1
302880,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1557,286,4.443,3
302881,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,305,17.632,1
302885,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1368,241,3.675,3
302886,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,858288,2763,4.11,3
302888,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1225178,214,4.443,3
302889,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1407,302,4.443,3
302891,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,58,4.443,3
302893,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1475,402,4.443,3
302894,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751783,3625,14.584,1
302896,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,782587,1729,11.291,2
302897,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223509,1964,19.977,1
302898,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,35,14.584,1
302903,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,300,18.383,1
302904,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1472,304,4.443,3
302907,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,3291,1133,11.159,2
302911,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,795958,289,4.443,3
302912,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1480,398,5.034,3
302913,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,221,19.977,1
302915,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1208217,667,13.282,2
302917,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,893077,1611,3.675,3
302920,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,815446,3417,3.675,3
302921,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,2564,18.383,1
302922,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,1223,18.383,1
302923,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1256,1630,11.269,2
302924,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,1877,19.977,1
302927,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,793924,2667,18.383,1
302930,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,3286,302,14.234,2
302933,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1874,219,13.903,2
302934,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,286,17.632,1
302935,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,968418,179,3.675,3
302936,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1273366,283,4.11,3
302937,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,302,3.675,3
302938,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,302,19.977,1
302941,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1016964,355,13.651,2
302942,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,1396,19.977,1
302943,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1473,302,3.675,3
302944,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1483,305,19.977,1
302945,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1592,1658,13.439,2
302946,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,799035,61,4.11,3
302947,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1223539,320,12.751,2
302948,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,980570,427,4.11,3
302950,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,717377,376,12.247,2
302951,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1621,383,12.928,2
302952,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1486,164,3.675,3
302956,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,788214,2041,3.675,3
302958,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1481,289,4.443,3
302963,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,302,19.977,1
302964,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1412,362,11.269,2
302965,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,599,3.675,3
302966,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,766931,1707,4.443,3
302967,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1237547,1975,3.675,3
302968,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1477,307,4.443,3
302969,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,305,17.632,1
302970,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,305,17.632,1
302971,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1219258,26,4.11,3
302972,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1498,553,19.977,1
302973,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,887393,302,4.11,3
302975,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,305,16.31,1
302976,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751794,1308,19.977,1
302979,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1514,1277,4.11,3
302980,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1621,304,12.928,2
302981,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1480,1962,11.402,2
302983,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,909673,166,4.11,3
302984,1,4,0,0,0,0,0,1,0,0,0,-1,-1,-1,704786,305,3.675,3
302987,1,3,0,0,0,0,0,1,0,0,0,-1,-1,-1,1503,294,4.11,3
302989,1,2,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,771,19.977,1
302990,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,734051,649,17.632,1
302991,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1480,2802,4.632,3
302992,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,2190,16.31,1
302993,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751797,304,19.977,1
302995,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,1549,18.383,1
302996,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,834064,2305,3.675,3
303000,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1501,1263,3.675,3
303001,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751803,289,16.31,1
303004,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1747,283,3.675,3
303005,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,281,18.383,1
303006,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,2637,304,4.077,3
303007,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1499,300,14.584,1
303010,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1321,338,3.675,3
303011,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,767960,216,13.49,2
303012,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,751783,307,17.632,1
303016,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,751798,304,19.977,1
303021,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,890354,284,14.584,1
303031,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1518,1548,12.753,2
303034,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,734051,649,4.11,3
303036,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1370,1707,3.675,3
303037,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1477,363,4.443,3
303038,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1413,289,4.443,3
303040,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,797163,1236,14.584,1
