hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pwautime,pwaudist,pstyp,pspcl,pstaz,psautime,psaudist,puwmode,puwarrp,puwdepp,ptpass,ppaidprk,pdiary,pproxy,psexpfac
5240,4,8,4,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,423.89
5241,1,2,43,2,2,506340,607,20.88,4.97,2,74320,305,9.68,1.22,-1,-1,-1,0,-1,1,0,138.97
5241,2,1,50,1,1,506340,607,20.88,4.97,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,138.97
5241,3,7,9,2,0,-1,-1,-1,-1,1,334001,309,5.71,0.54,-1,-1,-1,0,-1,1,0,138.97
5241,4,7,5,1,0,-1,-1,-1,-1,1,57788,287,15.8,2.27,-1,-1,-1,0,-1,1,0,138.97
5245,1,4,58,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,399.76
5245,2,1,29,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,399.76
5249,1,1,57,1,1,579749,3626,56.29,12.35,0,-1,-1,-1,-1,3,3,2,0,-1,1,0,82
5249,2,4,58,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,82
5254,1,1,57,2,1,594236,3508,16.16,7.68,0,-1,-1,-1,-1,3,3,2,0,-1,1,0,117.49
5265,1,4,60,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,348.37
5269,1,2,30,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,0,5,9,0,-1,1,0,150.03
5269,2,2,22,2,2,642333,3492,25.52,17.84,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,150.03
5269,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,150.03
5275,1,4,61,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,173.61
5277,1,1,46,2,1,674007,3625,68.94,15.9,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,120.92
5277,2,1,58,1,1,656196,3660,7.32,1.33,0,-1,-1,-1,-1,0,5,3,0,-1,1,0,120.92
5329,1,1,42,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,4,6,0,-1,1,0,427.68
5329,2,4,40,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,427.68
5329,3,7,9,2,0,-1,-1,-1,-1,1,22612,1957,5.02,0.75,-1,-1,-1,0,-1,1,1,427.68
5329,4,7,7,1,0,-1,-1,-1,-1,1,22612,1957,5.02,0.75,-1,-1,-1,0,-1,1,1,427.68
5365,1,3,85,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,647.37
5372,1,3,84,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,550.08
5372,2,3,82,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,550.08
5378,1,3,74,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.95
5387,1,1,54,1,1,179593,1167,14.96,4.12,0,-1,-1,-1,-1,3,2,2,0,-1,1,0,383.18
5387,2,1,57,2,1,866619,3316,27.12,13.96,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,383.18
5390,1,1,65,1,1,78864,993,47.1,15.15,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,506.4
5390,2,5,16,2,0,-1,-1,-1,-1,1,115790,1062,33.4,9.92,-1,-1,-1,0,-1,1,0,506.4
5406,1,1,60,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,383.18
5406,2,2,59,2,2,246099,1988,40.18,18.84,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,383.18
5408,1,2,57,2,2,232861,2008,11.32,2.65,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,278.35
5408,2,4,64,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,278.35
5412,1,1,40,1,1,99411,1628,50.81,17.51,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,372.3
5412,2,4,35,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,372.3
5412,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,372.3
5414,1,1,47,1,1,97276,1045,50.34,21.74,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,484.85
5414,2,4,47,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,484.85
5414,3,7,12,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,484.85
5419,1,4,55,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,250.96
5419,2,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,250.96
5420,1,1,48,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,377.16
5420,2,4,50,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,377.16
5420,3,7,15,2,0,-1,-1,-1,-1,1,207561,1942,8.93,2.25,-1,-1,-1,0,-1,1,0,377.16
5431,1,3,71,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,138.2
5443,1,2,70,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,3,9,1,0,-1,1,0,207.38
5443,2,3,80,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,207.38
5445,1,2,39,2,2,433173,1078,8.06,0.99,0,-1,-1,-1,-1,4,6,2,0,-1,1,0,516.34
5445,2,1,40,1,1,941594,3104,33.55,16.16,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,516.34
5445,3,7,12,2,0,-1,-1,-1,-1,1,206098,1073,11.44,2.12,-1,-1,-1,0,-1,1,1,516.34
5445,4,7,9,1,0,-1,-1,-1,-1,1,307765,1686,70.39,28.95,-1,-1,-1,0,-1,1,1,516.34
5447,1,1,51,2,1,365891,761,19.48,7.96,0,-1,-1,-1,-1,3,9,2,0,-1,1,0,329.64
5456,1,1,29,2,1,162639,1970,22.31,12.2,0,-1,-1,-1,-1,3,1,1,0,-1,1,0,1056.24
5462,1,1,43,2,1,339740,1603,17.69,3.88,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,285.96
5462,2,1,37,1,1,181153,1616,24.04,5.96,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,285.96
5462,3,7,14,2,0,-1,-1,-1,-1,1,105577,1696,11.77,3.29,-1,-1,-1,0,-1,1,0,285.96
5462,4,7,7,2,0,-1,-1,-1,-1,1,313479,1690,5.18,0.64,-1,-1,-1,0,-1,1,0,285.96
5511,1,4,45,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,268.25
5527,1,4,64,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,84.27
5527,2,4,64,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,84.27
5546,1,4,60,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,398.92
5546,2,4,55,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,398.92
5546,3,4,40,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,398.92
5547,1,4,57,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,133.4
5547,2,2,62,2,2,675048,3642,5.7,0.92,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,133.4
5555,1,3,69,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,313.1
5555,2,3,72,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,313.1
5565,1,4,51,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,228.37
5565,2,5,51,2,2,651403,3565,25.71,6.65,1,674828,3596,11.9,2.02,-1,-1,-1,0,-1,1,1,228.37
5565,3,3,87,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,228.37
5565,4,3,79,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,228.37
5565,5,6,16,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,228.37
5574,1,4,52,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,88.27
5574,2,7,11,1,0,-1,-1,-1,-1,1,655384,3689,6.83,1.21,-1,-1,-1,0,-1,1,0,88.27
5586,1,3,75,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,34.29
5586,2,3,74,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,34.29
5592,1,3,81,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,323.56
5592,2,3,81,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,323.56
5593,1,4,64,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,268.25
5596,1,2,51,1,2,641073,3562,14.85,3.21,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,89.81
5596,2,1,51,1,1,641073,3562,14.85,3.21,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,89.81
5601,1,1,40,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1193.39
5601,2,2,39,2,2,763155,2886,56.12,19.58,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1193.39
5601,3,6,17,1,2,756538,3223,27.27,9.01,1,695901,2934,60.1,21.87,-1,-1,-1,0,-1,1,0,1193.39
5603,1,3,74,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,148.53
5603,2,1,59,1,1,458157,1409,151.64,53.8,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,148.53
5603,3,3,85,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,148.53
5605,1,1,47,2,1,899044,3364,27.49,11.63,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,667.82
5605,2,7,14,1,0,-1,-1,-1,-1,1,746718,3284,10.13,1.65,-1,-1,-1,0,-1,1,0,667.82
5623,1,4,62,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,207.08
5623,2,4,61,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,207.08
5645,1,3,72,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,258.79
5645,2,3,78,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,258.79
5647,1,3,68,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,288.48
5647,2,3,80,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,288.48
5648,1,3,76,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,288.48
5648,2,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,288.48
5658,1,3,77,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,351.21
5671,1,3,69,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,332.26
5676,1,1,50,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,5,1,0,-1,1,0,344
5676,2,1,49,1,1,696185,2950,16.95,4.81,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,344
5682,1,2,71,2,2,691879,3022,10.55,2.2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,357.59
5695,1,3,81,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,296.15
5698,1,3,86,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,964.44
5711,1,2,62,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,272.01
5740,1,5,27,1,0,-1,-1,-1,-1,1,763582,2876,29.7,10.84,-1,-1,-1,0,-1,1,0,791.03
5740,2,2,26,2,2,453223,1137,17.04,4.3,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,791.03
5755,1,3,65,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,350.74
5755,2,3,66,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,350.74
5755,3,1,25,2,1,147868,498,83.42,35.27,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,350.74
5758,1,4,45,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,325.45
5758,2,5,20,2,2,928677,2959,73.97,15.03,1,694277,2827,65.39,11.87,-1,-1,-1,0,-1,1,0,325.45
5766,1,1,46,2,1,361095,611,73.17,28.66,0,-1,-1,-1,-1,0,7,6,1,-1,1,0,232.87
5774,1,1,27,1,1,579749,3626,75.76,22.61,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,340.7
5774,2,5,27,2,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,1,0,340.7
5774,3,8,2,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,340.7
5792,1,2,34,2,2,228277,1549,37.5,10.46,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.43
5792,2,1,37,1,1,146666,361,24.13,4.89,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.43
5792,3,8,4,2,0,-1,-1,-1,-1,1,365636,296,8.94,1.91,-1,-1,-1,0,-1,1,0,145.43
5792,4,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.43
5829,1,4,61,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,98.82
5829,2,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,98.82
5834,1,1,35,1,1,392124,1004,34.18,16.8,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,140.8
5834,2,2,37,2,2,59017,529,24.46,5.48,0,-1,-1,-1,-1,3,6,5,0,-1,1,0,140.8
5834,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,140.8
5836,1,2,47,2,2,231263,296,6.95,0.76,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,140.52
5836,2,1,47,1,1,1070443,2407,48.71,20.17,0,-1,-1,-1,-1,0,9,9,0,-1,1,0,140.52
5836,3,7,15,2,0,-1,-1,-1,-1,1,93431,412,22.83,3.91,-1,-1,-1,0,-1,1,0,140.52
5836,4,7,12,2,0,-1,-1,-1,-1,1,92749,410,24.1,4.26,-1,-1,-1,0,-1,1,0,140.52
5838,1,1,50,2,1,58987,541,14.78,1.11,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,2,140.52
5838,2,1,58,1,1,58987,541,14.78,1.11,0,-1,-1,-1,-1,4,9,9,1,-1,0,0,140.52
5838,3,6,16,1,0,-1,-1,-1,-1,1,31466,588,16.14,3.6,-1,-1,-1,1,-1,0,2,140.52
5838,4,7,12,1,0,-1,-1,-1,-1,1,32088,2084,69.58,15.62,-1,-1,-1,1,-1,0,2,140.52
5845,1,3,65,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,115.63
5845,2,2,67,1,2,463881,671,26.04,6.74,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,115.63
5851,1,1,57,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,107.16
5851,2,2,53,2,2,93380,411,32.99,6.98,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,107.16
5851,3,7,15,2,0,-1,-1,-1,-1,1,93431,412,32.82,6.98,-1,-1,-1,0,-1,1,0,107.16
5858,1,1,34,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,115.73
5858,2,2,30,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,115.73
5858,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,115.73
5869,1,2,64,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,86.34
5870,1,3,72,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,89.3
5870,2,3,74,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,89.3
5874,1,2,59,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,301.54
5874,2,1,57,2,1,1167295,2195,25.27,7.65,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,301.54
5878,1,2,65,2,2,228983,1731,36.45,7.32,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,179.4
5878,2,3,68,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,179.4
5883,1,1,28,2,1,493814,1533,40.96,16.02,0,-1,-1,-1,-1,3,8,9,0,-1,1,0,580.68
5883,2,1,30,1,1,224750,383,39.29,10.54,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,580.68
5889,1,1,65,2,1,59031,522,35.92,8.31,0,-1,-1,-1,-1,0,3,3,1,-1,1,0,147.19
5889,2,1,66,1,1,117147,709,40.6,11.41,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,147.19
5889,3,1,31,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,147.19
5902,1,2,65,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,1,8,3,1,-1,1,0,173.74
5911,1,3,71,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,236.35
5911,2,3,71,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,236.35
5918,1,4,64,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,206.21
5918,2,1,66,1,1,134611,1490,85.42,28.06,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,206.21
5936,1,1,37,1,1,1022125,2414,54.15,28.45,0,-1,-1,-1,-1,3,1,4,0,-1,1,0,387.45
5936,2,7,13,1,0,-1,-1,-1,-1,1,1145779,2420,50.41,27.5,-1,-1,-1,0,-1,1,1,387.45
5958,1,1,50,1,1,1147673,2388,44.76,19.22,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,319
5958,2,1,50,2,1,1167033,2191,21.89,8.02,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,319
5987,1,1,37,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,3,1,0,-1,1,0,387.45
5987,2,7,7,1,0,-1,-1,-1,-1,1,1145779,2420,4.61,0.94,-1,-1,-1,0,-1,1,1,387.45
6004,1,1,36,2,1,59054,539,96.3,24.36,0,-1,-1,-1,-1,6,3,2,1,-1,1,0,389.12
6017,1,1,36,2,1,1142415,2371,33.81,17.59,0,-1,-1,-1,-1,3,5,8,0,-1,1,0,412.88
6017,2,1,38,1,1,1080536,2440,31.4,16.87,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,412.88
6017,3,6,17,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,412.88
6019,1,2,53,2,2,1177211,2127,9.77,2.66,0,-1,-1,-1,-1,3,8,1,0,-1,1,0,298.12
6019,2,3,79,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,298.12
6020,1,1,42,1,1,519459,630,26.8,6.86,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,145.43
6020,2,1,44,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.43
6020,3,7,7,1,0,-1,-1,-1,-1,1,38711,130,4.89,0.22,-1,-1,-1,0,-1,1,0,145.43
6020,4,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,145.43
6022,1,1,73,2,1,219538,1733,45.8,13.21,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,203.66
6022,2,4,42,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,203.66
6027,1,1,48,1,1,1138475,2558,44.24,15.6,0,-1,-1,-1,-1,3,1,1,0,-1,1,0,200.73
6032,1,3,67,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,234.81
6032,2,3,67,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,234.81
6036,1,1,55,2,1,21854,843,18.47,3.93,0,-1,-1,-1,-1,3,4,3,0,-1,1,0,291.7
6036,2,1,69,1,1,41000,460,30.48,8.92,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,291.7
6036,3,6,18,2,0,-1,-1,-1,-1,1,123564,945,12.15,2.76,-1,-1,-1,0,-1,1,1,291.7
6045,1,2,998,2,2,151508,1247,6.02,1.19,0,-1,-1,-1,-1,4,4,1,0,-1,1,0,1281.13
6045,2,6,16,2,0,-1,-1,-1,-1,1,151508,1247,6.02,1.19,-1,-1,-1,0,-1,1,1,1281.13
6049,1,4,61,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,289.16
6049,2,1,55,1,1,41294,497,74.53,16.24,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,289.16
6055,1,1,49,1,1,463296,17,45.84,7.99,0,-1,-1,-1,-1,3,5,5,0,-1,1,0,156.04
6074,1,2,75,2,2,141219,1250,14.41,5.3,0,-1,-1,-1,-1,3,7,1,0,-1,1,0,156.57
6074,2,1,45,2,1,7457,1025,19.37,4.87,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,156.57
6074,3,4,50,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,156.57
6076,1,3,72,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,75.81
6112,1,1,30,2,1,764735,2862,23.62,7.07,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,1227.72
6126,1,2,42,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,1,7,1,0,-1,1,0,688.79
6126,2,1,54,1,1,41484,1504,59.25,16.77,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,688.79
6126,3,7,14,2,0,-1,-1,-1,-1,1,6229,1814,7.48,1.29,-1,-1,-1,0,-1,1,1,688.79
6126,4,7,11,1,0,-1,-1,-1,-1,1,961772,2662,3.53,0.38,-1,-1,-1,0,-1,1,1,688.79
6133,1,3,65,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,307.94
6133,2,3,67,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,307.94
6143,1,1,50,2,1,500934,1509,13.2,3.87,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,135.52
6149,1,1,42,1,1,147819,510,80.43,15.27,0,-1,-1,-1,-1,6,9,5,1,-1,1,0,329.95
6149,2,2,42,2,2,315971,1861,18.72,3.27,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,329.95
6149,3,7,12,2,0,-1,-1,-1,-1,1,117913,1774,20.05,4.01,-1,-1,-1,0,-1,1,1,329.95
6149,4,7,10,1,0,-1,-1,-1,-1,1,961772,2662,14.18,3.76,-1,-1,-1,0,-1,1,1,329.95
6175,1,1,51,2,1,674706,3514,17.55,11.86,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,95.37
6175,2,1,52,1,1,670370,3482,12.4,3.26,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,95.37
6180,1,3,70,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,181.99
6180,2,3,76,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,181.99
6185,1,4,64,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,253.62
6185,2,2,63,1,2,588161,3547,71.83,25.91,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,253.62
6186,1,1,47,1,1,641704,3525,54.39,17.8,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,89.67
6186,2,1,44,2,1,602365,3620,56.09,10.98,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,89.67
6193,1,1,54,1,1,725463,3098,25.2,6.23,0,-1,-1,-1,-1,3,3,1,0,-1,1,0,293.3
6210,1,1,34,2,1,464067,655,24.49,4.98,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,490.12
6210,2,1,26,2,1,464086,655,24.49,4.98,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,490.12
6211,1,3,70,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,351.21
6213,1,4,64,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,272.84
6213,2,3,67,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,272.84
6249,1,2,61,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,3,7,1,0,-1,1,0,295.21
6249,2,2,62,1,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,295.21
6263,1,1,53,1,1,14718,1673,35.61,12.67,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,383.18
6263,2,1,50,2,1,311080,966,33,10.08,1,437249,1401,19.02,5.12,-1,-1,-1,0,-1,1,0,383.18
6264,1,4,37,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,287.79
6264,2,1,46,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,287.79
6264,3,7,5,1,0,-1,-1,-1,-1,1,225213,1463,8.41,2.47,-1,-1,-1,0,-1,1,0,287.79
6264,4,7,5,1,0,-1,-1,-1,-1,1,225213,1463,8.41,2.47,-1,-1,-1,0,-1,1,0,287.79
6264,5,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,287.79
