"","survey_year","was_displaced","count","prop","prop_se","est","est_se","variable","value","group_1_title","group_1_value","group_2_title","group_2_value","group_3_title","group_3_value","val_order","prop_moe"
"1","2019","Displaced Mover",362,0.123538142690885,0.0181772710850248,185772.245018843,28964.5691060963,"was_displaced",0,NA,NA,NA,NA,NA,NA,6062,0.0299016109348658
"2","2021","Displaced Mover",217,0.110127116050313,0.0115978019494517,173311.3471,19237.3091147563,"was_displaced",0,NA,NA,NA,NA,NA,NA,6062,0.019078384206848
"3","2023","Displaced Mover",333,0.104629192332148,0.0129125130303797,150602.981298756,19510.0187682676,"was_displaced",0,NA,NA,NA,NA,NA,NA,6062,0.0212410839349747
"4","2019","Not Displaced Mover",943,0.293496031714818,0.0261911180074534,441348.846017631,46896.3104421727,"was_displaced",1,NA,NA,NA,NA,NA,NA,6063,0.0430843891222609
"5","2021","Not Displaced Mover",545,0.31312032024662,0.0172533300782726,492769.687,32319.0358901004,"was_displaced",1,NA,NA,NA,NA,NA,NA,6063,0.0283817279787584
"6","2023","Not Displaced Mover",950,0.312380235257071,0.0200912777462735,449639.2802037,34687.2311044687,"was_displaced",1,NA,NA,NA,NA,NA,NA,6063,0.0330501518926199
"7","2019","Not Mover",1304,0.582965825594297,0.028096876318393,876643.179434063,64509.0451972755,"was_displaced",2,NA,NA,NA,NA,NA,NA,6064,0.0462193615437565
"8","2021","Not Mover",965,0.576752563703067,0.0183501416134331,907658.0532,42977.007069272,"was_displaced",2,NA,NA,NA,NA,NA,NA,6064,0.0301859829540974
"9","2023","Not Mover",1709,0.582990572410781,0.0212472996380861,839155.080117679,46119.579549093,"was_displaced",2,NA,NA,NA,NA,NA,NA,6064,0.0349518079046516
