"","variable_name","variable_nice_name","variable_value","demography_geography_name","demo_geography_nice_name","survey_year","count","prop","prop_se","est","est_se"
"183","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2017",1614,0.201661051855416,0.011365943975496,1761633.33073256,112813.392983698
"184","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2017",5965,0.401027475377893,0.0131935694899267,3503221.67153893,148602.73604214
"185","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2017",1915,0.0546590729857217,0.00487695454240937,477480.62361406,43016.0362800001
"186","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2017",3260,0.0986551261616723,0.00723353169808165,861813.210310103,65556.0658382402
"187","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2017",35,0.00588359698115141,0.00273982750865837,43335.6040188518,20263.6966585385
"188","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2017",552,0.0121657942836142,0.0028184149740638,89607.0967026606,20864.1234611275
"189","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2017",2596,0.203590937515456,0.0114610933555181,1499548.02789194,95375.1070742168
"190","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2017",1359,0.161529785279384,0.0110461947721427,1189746.82231679,90360.3705193266
"191","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2017",5527,0.43707769605504,0.0137139176146226,3219293.57540845,133851.460431953
"192","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2017",2132,0.0663487828880228,0.00562023203143423,488691.627176245,41986.2410614196
"193","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2017",3361,0.113403406997332,0.00785380921807255,835272.224757875,60256.1528604672
"194","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2017",1,0.000186470117457785,0.000188131688340638,52.9349328989614,52.9349328990853
"195","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2017",15,0.00104077048496911,0.000400631632171238,295.452786409767,106.598382264134
"196","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2017",122,0.425762162014602,0.0687210673189276,120864.896662394,27677.6907003964
"197","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2017",42,0.111367948765128,0.0358203199807072,31615.0114310494,10465.9417784289
"198","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2017",114,0.319845775252072,0.0659677845638295,90797.4686872696,23565.4239118771
"199","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2017",100,0.0873264776798525,0.0218555929256219,24790.1449267449,5747.53979160937
"200","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2017",129,0.0544703956859184,0.0118246622454372,15462.9963230797,2782.49672256484
"201","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2019",61,0.00237029168790153,0.000850453266274081,19339.7553334247,6941.01895115321
"202","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2019",425,0.00679080095434075,0.00101620865967239,55407.7076864783,8247.61309490132
"203","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2019",3923,0.25364084921328,0.0101696508281662,2069514.05659686,96648.2132743974
"204","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2019",2669,0.19859747545649,0.00922686486156064,1620402.50352678,84121.9497340294
"205","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2019",6698,0.381266058122424,0.0113819706067788,3110837.50521648,121197.302717504
"206","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2019",2349,0.061810941767097,0.00485377485608659,504329.697819824,40422.6687709461
"207","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2019",4715,0.0955235827984667,0.005612371285362,779398.893952174,46796.4992066993
"208","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2019",80,0.00267947972415036,0.00171410834868925,21616.7527120433,13854.8271843703
"209","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2019",771,0.0173856970769739,0.00352496560250754,140259.435834547,28716.5675361216
"210","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2019",3050,0.210053657209227,0.0110644928060238,1694611.80214453,102716.092450797
"211","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2019",2149,0.148372119673602,0.00767066665265317,1196994.84621514,64272.7320384761
"212","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2019",6007,0.437295738950031,0.0126229074413381,3527891.54017968,138425.269370417
"213","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2019",2333,0.0638618466113373,0.00581836972711277,515206.640113485,48261.7610611066
"214","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2019",4838,0.120351460754678,0.00767624433901664,970937.657119981,65186.1854547497
"215","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2019",1,8.06387541431575e-05,8.13088324343168e-05,40.4862244921062,40.4862244921222
"216","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2019",37,0.0517526421982661,0.0130497357171936,25983.4010627066,5932.50669416837
"217","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2019",145,0.126779554498782,0.023157765512483,63652.093326425,9468.74272492745
"218","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2019",135,0.132451019100113,0.026871391206153,66499.5602979617,12093.6670851246
"219","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2019",196,0.608989837831514,0.0533750696864257,305754.962980788,62668.6327161725
"220","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2019",83,0.0180275679625717,0.00646486648607682,9051.08432458728,3081.78195888998
"221","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2019",183,0.0619187396546104,0.0138098536062865,31087.4841825362,6023.60179195249
"222","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2021",6,0.00134350588975197,0.00074119699583085,10282.976628577,5677.26751908677
"223","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2021",70,0.012517628912783,0.00209498958278892,95807.9056721592,16134.2994578973
"224","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2021",1455,0.239279779512606,0.00799975364230302,1831408.70403882,69950.3668446895
"225","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2021",644,0.140402664980501,0.00679521770848387,1074619.27305056,56436.5563707255
"226","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2021",2569,0.422567210833943,0.0092745730737037,3234261.03759812,92931.847965503
"227","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2021",221,0.0324355200323333,0.00326249654810809,248256.220514075,25357.8277658924
"228","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2021",1005,0.151453689838082,0.00649963466069684,1159202.0286597,53469.2569644021
"229","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2021",11,0.00372094052262119,0.00133028170416594,27483.2699748842,9847.1439679088
"230","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2021",131,0.0171379290745967,0.00225696127059305,126582.601550363,16769.5545497809
"231","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2021",1137,0.208280474655802,0.0079464740603849,1538382.15920475,65720.8226272111
"232","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2021",547,0.122434253554952,0.00657502926825796,904312.666157263,51945.8774568439
"233","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2021",2399,0.470721012171967,0.00982548032618708,3476796.41255313,101006.236907511
"234","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2021",204,0.0273046513506936,0.00290764743331729,201675.114148982,21700.699281706
"235","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2021",952,0.150400738669368,0.00672063127540185,1110876.15621451,53221.9413474955
"236","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2021",1,0.00147058222679227,0.00147569112397462,348.382740135631,348.382740136029
"237","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2021",3,0.00126696851027649,0.00074134904879643,300.1464,173.28810258799
"238","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2021",48,0.260428077870211,0.0416331185896731,61695.7322914089,11153.5627972287
"239","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2021",17,0.150175481550048,0.0390820249910805,35576.7564780886,10228.0475510238
"240","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2021",83,0.370894159713971,0.0481088888722946,87865.2830881166,14394.3473877596
"241","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2021",22,0.0806242435782534,0.0263596082273135,19099.9825697758,6495.08831516008
"242","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2021",38,0.135140486550448,0.0342904195500096,32014.9476513141,8748.05093692692
"243","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2023",29,0.00202219210923388,0.000911099525023507,15342.628098327,6918.07562851748
"244","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2023",340,0.010414134298435,0.00220560968179541,79013.3582152358,16816.3759109712
"245","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2023",2835,0.219712361657217,0.00981529999630564,1666985.56389329,86152.6040697201
"246","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2023",1608,0.237370467240475,0.00990886913903018,1800959.85132514,87661.7963695999
"247","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2023",6040,0.406907524849993,0.0108103195133754,3087259.01741818,103839.739815766
"248","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2023",946,0.0387639675824157,0.00351937628158591,294107.140225133,26942.2847764525
"249","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2023",2983,0.0848093522622308,0.00476786545078048,643459.315797835,36417.0557404821
"250","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2023",36,0.0048028816733492,0.00149138029052686,33809.2266800486,10522.8198100447
"251","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2023",542,0.0120129130404186,0.00131666356874467,84563.2534161526,9192.23732016323
"252","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2023",2304,0.169353405750535,0.00836706016618314,1192140.06787416,64951.1963457779
"253","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2023",1209,0.171940882996776,0.00893220151401845,1210354.25899884,70416.7251931275
"254","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2023",5603,0.476998106428656,0.010865933874133,3357762.73558589,106500.55020923
"255","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2023",880,0.0542444599475949,0.00451852979376117,381846.434543987,32501.3834289967
"256","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2023",2999,0.110647350162671,0.00542600589368345,778886.842862364,38734.14898375
"257","mode_characterization","Trip Mode","Airplane","gender_grp","Person Gender","2023",2,0.000287829206481537,0.000241062758285451,375.21924105976,313.75277055713
"258","mode_characterization","Trip Mode","Bike/Micromobility","gender_grp","Person Gender","2023",62,0.0127458520518137,0.00336267621872023,16615.7180225153,4355.69096907246
"259","mode_characterization","Trip Mode","Drive HOV2","gender_grp","Person Gender","2023",403,0.189822274557315,0.0200468691135588,247455.672293638,28999.3097501224
"260","mode_characterization","Trip Mode","Drive HOV3+","gender_grp","Person Gender","2023",223,0.292383908773446,0.0246148028770351,381156.831473584,39483.1724149279
"261","mode_characterization","Trip Mode","Drive SOV","gender_grp","Person Gender","2023",913,0.369821870433296,0.0246684926381061,482106.327038718,40296.8089528267
"262","mode_characterization","Trip Mode","Transit","gender_grp","Person Gender","2023",143,0.044649902394887,0.00888837972920539,58206.4019659401,11731.0711113948
"263","mode_characterization","Trip Mode","Walk","gender_grp","Person Gender","2023",494,0.0902883625827617,0.0125481256454547,117701.505343953,16792.7592101926
"264","mode_characterization","Trip Mode","Airplane","home_county","Home County","2017",74,0.00367924562891157,0.00200873164821538,33315.978359984,18237.9917111575
"265","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2017",805,0.0144285738260103,0.00276853651155445,130652.340679683,25228.7126617681
"266","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2017",4905,0.185905606093832,0.00940231226952755,1683395.93881751,93893.6370868393
"267","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2017",2485,0.194124631850807,0.0107075093344045,1757820.13113232,110990.703941484
"268","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2017",9669,0.394582259253813,0.0120142470269297,3572986.24131887,140731.917518604
"269","mode_characterization","Trip Mode","Transit","home_county","Home County","2017",3928,0.0718055066984229,0.00493417251950007,650206.849059991,45078.3514448841
"270","mode_characterization","Trip Mode","Walk","home_county","Home County","2017",6441,0.135474176648202,0.00740903935231729,1226733.73641633,70185.8745674359
"271","mode_characterization","Trip Mode","Airplane","home_county","Home County","2017",2,0.00823663604601722,0.00591585245895317,9427.50175089143,6796.39028943795
"272","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2017",1,0.000237994468066513,0.000238498055044433,272.404079998709,272.404079998679
"273","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2017",214,0.260387526637668,0.0291668842878617,298034.761955266,38118.060979226
"274","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2017",83,0.174147214216802,0.0242944379489889,199325.690460201,29989.3979741697
"275","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2017",281,0.515486223170288,0.0341147491001729,590016.026487925,60317.6327072728
"276","mode_characterization","Trip Mode","Transit","home_county","Home County","2017",31,0.0289445042563623,0.00899561445851837,33129.3458920632,10345.8557045148
"277","mode_characterization","Trip Mode","Walk","home_county","Home County","2017",27,0.0125599012047963,0.00336069680925044,14375.8313391177,3765.44699840601
"278","mode_characterization","Trip Mode","Airplane","home_county","Home County","2017",2,0.00379132147200149,0.00267667449469689,11792.4226284426,8338.46586400702
"279","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2017",35,0.00455455706790702,0.00108232364780897,14166.369754387,3314.35446928838
"280","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2017",453,0.31569203271515,0.0227512481925259,981919.865593427,88094.1245017125
"281","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2017",194,0.135827637315275,0.0171306607999769,422474.568741585,57892.1260290162
"282","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2017",857,0.404750442276942,0.0227685442133704,1258924.70728921,88395.4482123981
"283","mode_characterization","Trip Mode","Transit","home_county","Home County","2017",115,0.0605384098868442,0.00973279089176216,188297.014619201,30865.3097933913
"284","mode_characterization","Trip Mode","Walk","home_county","Home County","2017",161,0.0748455992658814,0.0121178793803613,232797.705217116,39096.2919246871
"285","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2017",13,0.00153600501027376,0.000487214493865196,4723.09799083285,1483.26927021142
"286","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2017",328,0.233329247701692,0.0211848785811947,717469.600457869,75819.8366738451
"287","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2017",253,0.196224316743021,0.0193217057809064,603374.774146298,66625.3982777945
"288","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2017",799,0.452494416342604,0.0236963233078484,1391385.74053865,96690.0561711119
"289","mode_characterization","Trip Mode","Transit","home_county","Home County","2017",73,0.0388072041163622,0.00758537346562091,119329.186145795,23546.6123839003
"290","mode_characterization","Trip Mode","Walk","home_county","Home County","2017",121,0.0776088100860472,0.0120317591214835,238641.158418492,38286.632697354
"291","mode_characterization","Trip Mode","Airplane","home_county","Home County","2019",123,0.00200505394997239,0.000718365881537492,17499.3003739643,6265.29267042113
"292","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2019",1071,0.0190939204679014,0.00318624743584728,166644.019523262,28001.2737404444
"293","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2019",4417,0.23047693661851,0.0115020613787305,2011509.53729399,116362.320029084
"294","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2019",2517,0.135749581285355,0.00771080552422001,1184767.47151119,69931.5494563115
"295","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2019",8116,0.393935349988675,0.013178493018692,3438108.49452182,155742.183656099
"296","mode_characterization","Trip Mode","Transit","home_county","Home County","2019",4095,0.0740048554289741,0.00592182020299024,645884.463259085,52892.7675333092
"297","mode_characterization","Trip Mode","Walk","home_county","Home County","2019",8637,0.144734302260612,0.00809218510417325,1263182.48429648,73990.532074699
"298","mode_characterization","Trip Mode","Airplane","home_county","Home County","2019",8,0.00628629908154859,0.00405430343340482,5279.00940830581,3412.61628730805
"299","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2019",55,0.00422633037751716,0.000741971228414094,3549.12127725645,591.203197229528
"300","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2019",543,0.209551097441672,0.0211876590550707,175973.526007115,19205.4517288511
"301","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2019",457,0.220870081167976,0.0265339406499442,185478.804201562,26187.2788058363
"302","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2019",951,0.452736789803647,0.0288658944688944,380192.183326865,34210.8232872649
"303","mode_characterization","Trip Mode","Transit","home_county","Home County","2019",188,0.0505599271371787,0.00899214027396679,42458.4206984107,7536.89074051738
"304","mode_characterization","Trip Mode","Walk","home_county","Home County","2019",258,0.0557694749904605,0.00700553607136074,46833.2128891315,5549.00192098557
"305","mode_characterization","Trip Mode","Airplane","home_county","Home County","2019",9,0.00101638577200231,0.000455983407277431,4142.53111719778,1856.08087316167
"306","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2019",63,0.00721743556839503,0.0015963806291682,29416.4403438525,6491.61141815806
"307","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2019",1385,0.214247843327329,0.0118891598279728,873219.974368118,53649.3304078735
"308","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2019",1230,0.234160742625882,0.0138856901811846,954379.911126552,66670.7703139768
"309","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2019",2354,0.427927047452358,0.0149934925585061,1744122.31929387,80773.1089043526
"310","mode_characterization","Trip Mode","Transit","home_county","Home County","2019",264,0.0500889459586465,0.00669257068465271,204149.864133339,28000.6803406241
"311","mode_characterization","Trip Mode","Walk","home_county","Home County","2019",478,0.0653415992953871,0.00557058883337517,266315.818053378,22749.306865475
"312","mode_characterization","Trip Mode","Airplane","home_county","Home County","2019",2,0.00456172128684573,0.00440001558306825,14076.1533704922,13630.6005658561
"313","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2019",44,0.00714291251718619,0.00324711130724065,22040.9634393609,10062.1858822168
"314","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2019",773,0.248589360567266,0.0156371048428306,767074.91439859,56646.6484760763
"315","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2019",749,0.181245337130369,0.0114006433248114,559270.723200569,36670.2010706689
"316","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2019",1480,0.447890625281459,0.017529171562692,1382061.01123439,76637.7051466569
"317","mode_characterization","Trip Mode","Transit","home_county","Home County","2019",218,0.0441048030547646,0.00586570945590795,136094.674167061,18290.7697540312
"318","mode_characterization","Trip Mode","Walk","home_county","Home County","2019",363,0.0664652401621094,0.00681626332269286,205092.520015699,21239.8109578337
"319","mode_characterization","Trip Mode","Airplane","home_county","Home County","2021",14,0.00397859591581021,0.00132267104594083,32972.5449044424,10987.8115818253
"320","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2021",159,0.0200536884467295,0.00243666142423631,166194.596486141,20362.4349362055
"321","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2021",1348,0.226495595608076,0.00793272344012665,1877078.33488913,75108.0495909034
"322","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2021",569,0.115922006765331,0.00611999962913955,960701.628002497,54083.2532207638
"323","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2021",2485,0.40345831162659,0.0091524378065177,3343653.78607925,98278.3238284301
"324","mode_characterization","Trip Mode","Transit","home_county","Home County","2021",348,0.042162940106781,0.00343758290889363,349424.637583745,28968.0804104373
"325","mode_characterization","Trip Mode","Walk","home_county","Home County","2021",1357,0.187928861530682,0.00699329628657735,1557457.19263357,63368.4560706127
"326","mode_characterization","Trip Mode","Airplane","home_county","Home County","2021",3,0.0039681653722451,0.00271662791696326,3779.52559383028,2593.89905005918
"327","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2021",13,0.0131028675748475,0.00569046671773843,12479.9797150809,5471.81089012573
"328","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2021",452,0.295448172978515,0.0176159932071041,281403.073378193,20394.7596118374
"329","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2021",203,0.100866183298188,0.00936328572692925,96071.1778783022,9128.80764379113
"330","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2021",729,0.463534127257516,0.0186353148256565,441498.509572537,23856.9314426337
"331","mode_characterization","Trip Mode","Transit","home_county","Home County","2021",41,0.0242783330414008,0.00476883374814844,23124.1827135832,4570.65586105877
"332","mode_characterization","Trip Mode","Walk","home_county","Home County","2021",185,0.0988021504772879,0.0118776161054205,94105.265638943,11997.6660855176
"333","mode_characterization","Trip Mode","Airplane","home_county","Home County","2021",1,0.000396211127068036,0.000396217977623445,1362.55884532412,1362.55884532692
"334","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2021",16,0.0054252971168205,0.00163588148815931,18657.4431408279,5630.74022123057
"335","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2021",452,0.21429531136718,0.0113747910893739,736955.506968127,43536.2344716782
"336","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2021",274,0.177527530587296,0.0112353647320443,610512.150126292,42879.0266580696
"337","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2021",993,0.500684597893984,0.0143025520337215,1721840.15281542,70770.3428283169
"338","mode_characterization","Trip Mode","Transit","home_county","Home County","2021",27,0.0103574932112727,0.00263986726269991,35619.1258303071,9115.37494616491
"339","mode_characterization","Trip Mode","Walk","home_county","Home County","2021",202,0.0913135586963785,0.00781683398338736,314024.742365221,28009.131619548
"340","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2021",16,0.00976108603870605,0.00309632870080782,25358.6342804729,8078.24207191493
"341","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2021",388,0.206337099725192,0.0130048250496177,536049.680299531,37353.8290869329
"342","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2021",162,0.1336539168553,0.0120180659977337,347223.739678826,33850.8736951905
"343","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2021",844,0.497291870145455,0.0167017694021049,1291930.28477215,62179.7570517881
"344","mode_characterization","Trip Mode","Transit","home_county","Home County","2021",31,0.0234276260855654,0.00553767905071234,60863.3711051966,14586.9509565389
"345","mode_characterization","Trip Mode","Walk","home_county","Home County","2021",251,0.129528401149782,0.0104509493566479,336505.931887792,28696.0373942516
"346","mode_characterization","Trip Mode","Airplane","home_county","Home County","2023",50,0.00436130779652395,0.00137915222386026,38106.5912562736,12079.3199146888
"347","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2023",837,0.0169719830573488,0.00214669626470376,148291.395918045,18847.4448570815
"348","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2023",3550,0.199775988104991,0.00839671556864102,1745527.32269954,83583.6787877519
"349","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2023",1910,0.168983095821931,0.00760614518395888,1476476.7959827,73389.9600145801
"350","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2023",8303,0.444086390901878,0.00980634556912388,3880170.66671133,117220.437683736
"351","mode_characterization","Trip Mode","Transit","home_county","Home County","2023",1649,0.051896214547926,0.00366816705953298,453439.181041493,32498.8432667761
"352","mode_characterization","Trip Mode","Walk","home_county","Home County","2023",5684,0.113925019769401,0.00450430038759918,995411.093359553,38779.428848025
"353","mode_characterization","Trip Mode","Airplane","home_county","Home County","2023",3,0.000123667098357805,0.000100099934822764,114.828437847017,92.7398095175608
"354","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2023",34,0.00307282435667072,0.000624718604751353,2853.20530149317,559.906711732906
"355","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2023",409,0.259074326628487,0.0262224095857633,240557.922099412,29383.1128711832
"356","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2023",232,0.117002501628379,0.0161377904913126,108640.169168584,15684.5488649467
"357","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2023",747,0.455586889279397,0.0272342994277238,423025.457006963,32405.7180930186
"358","mode_characterization","Trip Mode","Transit","home_county","Home County","2023",73,0.0642927931900128,0.013429599973416,59697.6973250429,12881.3647529611
"359","mode_characterization","Trip Mode","Walk","home_county","Home County","2023",68,0.100846997818696,0.0176494903809906,93639.3218152326,17402.0359250774
"360","mode_characterization","Trip Mode","Airplane","home_county","Home County","2023",5,0.00142391629100946,0.000691318287860985,5057.99836828789,2452.96525138013
"361","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2023",43,0.00458668399268995,0.00119953970584531,16292.6994356045,4243.21434653884
"362","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2023",777,0.151550291673091,0.0126088178986525,538332.999514052,48828.5726063787
"363","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2023",427,0.325639708548277,0.0171948306524051,1156728.89262279,78415.9869972995
"364","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2023",1587,0.394136401463465,0.0163010639854423,1400041.06145297,69793.0655899019
"365","mode_characterization","Trip Mode","Transit","home_county","Home County","2023",139,0.037336927775338,0.00619207620469885,132627.262541297,22365.2502837888
"366","mode_characterization","Trip Mode","Walk","home_county","Home County","2023",455,0.0853260702561302,0.00847455848165359,303093.044761756,30997.9868021503
"367","mode_characterization","Trip Mode","Airplane","home_county","Home County","2023",9,0.00230372343985758,0.000959422914874985,6247.65595702677,2598.29590622907
"368","mode_characterization","Trip Mode","Bike/Micromobility","home_county","Home County","2023",30,0.00470321341037666,0.00131555905846047,12755.0289987606,3555.18195187768
"369","mode_characterization","Trip Mode","Drive HOV2","home_county","Home County","2023",806,0.214663338664233,0.0152870176850303,582163.059748076,47461.9485215071
"370","mode_characterization","Trip Mode","Drive HOV3+","home_county","Home County","2023",471,0.239907617662338,0.0156628357920564,650625.084023484,49281.5924262386
"371","mode_characterization","Trip Mode","Drive SOV","home_county","Home County","2023",1919,0.451290237768727,0.0177179257995961,1223890.89487153,64088.9285501603
"372","mode_characterization","Trip Mode","Transit","home_county","Home County","2023",108,0.0325945539225719,0.00514488171781707,88395.8358272275,14055.0905977982
"373","mode_characterization","Trip Mode","Walk","home_county","Home County","2023",269,0.0545373151318957,0.00671063061838538,147904.204067611,18447.2166076265
"374","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",9,0.00147588226019814,0.000903131423984027,1906.11164275793,1161.8624651986
"375","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",82,0.0356405545702859,0.0134685392052433,46030.010559007,17795.0714066444
"376","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",744,0.252182087435298,0.0322310677483956,325694.823983376,51380.2747897685
