,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
663,17100834,2,1,-1,-1,-1,7,2,11,-1,-1,-1,-1,-1,-1,9,0,3,823,833,19,10,0,0.44
664,17100834,2,1,-1,-1,-1,8,11,11,-1,-1,-1,-1,-1,-1,9,0,3,852,857,196,5,0,0.28
665,17100834,2,1,-1,-1,-1,9,11,11,-1,-1,-1,-1,-1,-1,6,2,3,1053,1077,11,24,0,2.34
666,17100834,2,1,-1,-1,-1,10,11,0,-1,-1,-1,-1,-1,-1,3,0,3,1088,1102,162,14,0,2.94
667,17100834,2,1,-1,-1,-1,11,10,5,-1,-1,-1,-1,-1,-1,1,0,3,1264,1274,25,10,0,0.45
668,17100834,2,1,-1,-1,-1,12,5,0,-1,-1,-1,-1,-1,-1,1,0,3,1299,1315,545,16,0,0.76
669,17100834,2,2,-1,-1,-1,13,0,2,-1,-1,-1,-1,-1,-1,3,0,3,1860,1872,255,12,0,5.17
670,17100834,2,2,-1,-1,-1,14,2,10,-1,-1,-1,-1,-1,-1,6,1,3,2127,2140,22,12,0,1.14
671,17100834,2,2,-1,-1,-1,15,10,10,-1,-1,-1,-1,-1,-1,6,1,3,2162,2194,11,32,0,22.97
672,17100834,2,2,-1,-1,-1,16,10,5,-1,-1,-1,-1,-1,-1,6,1,3,2205,2220,145,15,0,4.2
673,17100834,2,2,-1,-1,-1,17,5,10,-1,-1,-1,-1,-1,-1,6,1,3,2365,2380,7,15,0,3.95
674,17100834,2,2,-1,-1,-1,18,10,10,-1,-1,-1,-1,-1,-1,6,1,3,2387,2415,1,27,0,22.33
675,17100834,2,2,-1,-1,-1,19,10,11,-1,-1,-1,-1,-1,-1,9,0,3,2416,2417,5,1,0,0.3
676,17100834,2,2,-1,-1,-1,20,11,0,-1,-1,-1,-1,-1,-1,3,0,3,2422,2448,855,25,0,6.85
677,17100834,2,3,-1,-1,-1,21,0,2,-1,-1,-1,-1,-1,-1,3,0,3,3303,3315,192,12,0,5.05
678,17100834,2,3,-1,-1,-1,22,2,11,-1,-1,-1,-1,-1,-1,9,0,3,3507,3511,321,5,0,0.22
679,17100834,2,3,-1,-1,-1,23,11,11,-1,-1,-1,-1,-1,-1,9,0,3,3832,3835,106,3,0,0.2
680,17100834,2,3,-1,-1,-1,24,11,11,-1,-1,-1,-1,-1,-1,9,0,3,3941,3944,14,3,0,0.18
681,17100834,2,3,-1,-1,-1,25,11,0,-1,-1,-1,-1,-1,-1,3,0,3,3958,3973,751,15,0,4.96
682,17100834,2,4,-1,-1,-1,26,0,2,-1,-1,-1,-1,-1,-1,3,0,3,4724,4732,0,8,0,5.05
683,17100834,2,4,-1,-1,-1,27,2,2,-1,-1,-1,-1,-1,-1,3,0,3,4732,4754,258,22,0,0.73
684,17100834,2,4,-1,-1,-1,28,2,11,-1,-1,-1,-1,-1,-1,9,0,3,5012,5015,11,3,0,0.27
685,17100834,2,4,-1,-1,-1,29,11,0,-1,-1,-1,-1,-1,-1,3,0,3,5026,5036,108,10,0,4.75
686,17100834,2,4,-1,-1,-1,30,0,11,-1,-1,-1,-1,-1,-1,9,0,3,5144,5160,4,16,0,4.21
687,17100834,2,4,-1,-1,-1,31,11,6,-1,-1,-1,-1,-1,-1,1,0,3,5164,5179,51,15,0,0.77
688,17100834,2,4,-1,-1,-1,32,6,11,-1,-1,-1,-1,-1,-1,9,0,3,5230,5233,5,3,0,0.17
689,17100834,2,4,-1,-1,-1,33,11,7,-1,-1,-1,-1,-1,-1,1,0,3,5238,5244,10,6,0,0.28
690,17100834,2,4,-1,-1,-1,34,7,1,-1,-1,-1,-1,-1,-1,3,0,3,5254,5283,445,29,0,6.11
691,17100834,2,4,-1,-1,-1,35,1,0,-1,-1,-1,-1,-1,-1,3,0,3,5728,5748,0,20,0,9.55
692,17100834,2,4,-1,-1,-1,36,0,0,-1,-1,-1,-1,-1,-1,3,0,3,5748,5759,736,10,0,2.05
693,17100834,2,5,-1,-1,-1,37,0,7,-1,-1,-1,-1,-1,-1,5,0,1,6495,6522,32,27,0,5.92
694,17100834,2,5,-1,-1,-1,38,7,5,-1,-1,-1,-1,-1,-1,5,0,1,6554,6597,177,42,0,14.1
695,17100834,2,5,-1,-1,-1,39,5,11,-1,-1,-1,-1,-1,-1,5,0,1,6774,6793,11,19,0,13.59
696,17100834,2,5,-1,-1,-1,40,11,11,-1,-1,-1,-1,-1,-1,5,0,1,6804,6817,5,13,0,6.34
697,17100834,2,5,-1,-1,-1,41,11,6,-1,-1,-1,-1,-1,-1,5,0,1,6822,6840,24,18,0,12.91
698,17100834,2,5,-1,-1,-1,42,6,0,-1,-1,-1,-1,-1,-1,5,0,1,6864,6873,139,10,0,4.51
699,17100834,2,5,-1,-1,-1,43,0,11,-1,-1,-1,-1,-1,-1,9,0,3,7012,7021,23,9,0,4.78
700,17100834,2,5,-1,-1,-1,44,11,11,-1,-1,-1,-1,-1,-1,9,0,3,7044,7056,130,13,0,4.08
701,17100834,2,5,-1,-1,-1,45,11,11,-1,-1,-1,-1,-1,-1,9,0,3,7186,7192,0,7,0,0.49
702,17100834,2,5,-1,-1,-1,46,11,0,-1,-1,-1,-1,-1,-1,9,0,3,7192,7201,951,8,0,1.25
703,17100834,2,6,-1,-1,-1,47,11,1,-1,-1,-1,-1,-1,-1,3,0,3,8152,8169,471,18,0,9.83
704,17100834,2,6,-1,-1,-1,48,1,0,-1,-1,-1,-1,-1,-1,3,0,3,8640,8667,429,27,0,9.92
705,17100834,2,7,-1,-1,-1,49,0,2,-1,-1,-1,-1,-1,-1,3,0,3,9096,9109,210,13,0,4.86
706,17100834,2,7,-1,-1,-1,50,2,0,-1,-1,-1,-1,-1,-1,3,0,3,9319,9340,127,21,0,5.55
707,17100834,2,7,-1,-1,-1,51,0,1,-1,-1,-1,-1,-1,-1,3,0,3,9467,9485,447,18,0,9.33
708,17100834,2,7,-1,-1,-1,52,1,4,-1,-1,-1,-1,-1,-1,4,0,2,9932,9944,10,11,0,2.74
709,17100834,2,7,-1,-1,-1,53,4,0,-1,-1,-1,-1,-1,-1,4,0,2,9954,9969,291,15,0,9.01
710,17100868,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,474,522,146,48,0,14.17
711,17100868,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,4,0,2,668,677,41,10,0,1.68
712,17100868,1,1,-1,-1,-1,3,6,6,-1,-1,-1,-1,-1,-1,4,0,2,718,729,249,10,0,1.54
713,17100868,1,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,6,1,3,978,1040,885,62,0,14.22
714,17100868,1,2,-1,-1,-1,5,0,1,-1,-1,-1,-1,-1,-1,6,1,3,1925,1975,453,49,0,14.21
715,17100868,1,2,-1,-1,-1,6,1,0,-1,-1,-1,-1,-1,-1,6,1,3,2428,2479,875,51,0,13.35
716,17100868,1,3,-1,-1,-1,7,0,1,-1,-1,-1,-1,-1,-1,6,1,3,3354,3417,491,63,0,14.4
717,17100868,1,3,-1,-1,-1,8,1,0,-1,-1,-1,-1,-1,-1,6,1,3,3908,3961,1026,53,0,13.43
718,17100868,1,4,-1,-1,-1,9,0,0,-1,-1,-1,-1,-1,-1,1,0,3,4987,4993,384,6,0,0.44
719,17100868,1,4,-1,-1,-1,10,0,6,-1,-1,-1,-1,-1,-1,1,0,3,5377,5389,150,12,0,0.58
720,17100868,1,4,-1,-1,-1,11,6,0,-1,-1,-1,-1,-1,-1,1,0,3,5539,5554,903,15,0,0.75
721,17100868,1,5,-1,-1,-1,12,0,0,-1,-1,-1,-1,-1,-1,4,0,1,6457,6461,68,4,0,0.3
722,17100868,1,5,-1,-1,-1,13,0,4,-1,-1,-1,-1,-1,-1,4,0,1,6529,6552,3,23,0,2.38
723,17100868,1,5,-1,-1,-1,14,4,5,-1,-1,-1,-1,-1,-1,4,0,1,6555,6569,33,14,0,6.63
724,17100868,1,5,-1,-1,-1,15,5,0,-1,-1,-1,-1,-1,-1,4,0,1,6602,6624,29,22,0,6.83
725,17100868,1,5,-1,-1,-1,16,0,7,-1,-1,-1,-1,-1,-1,4,0,1,6653,6697,159,44,0,34.27
726,17100868,1,5,-1,-1,-1,17,7,8,-1,-1,-1,-1,-1,-1,4,0,1,6856,6877,217,21,0,8.48
727,17100868,1,5,-1,-1,-1,18,8,6,-1,-1,-1,-1,-1,-1,4,0,1,7094,7129,0,35,0,22.89
728,17100868,1,5,-1,-1,-1,19,6,0,-1,-1,-1,-1,-1,-1,4,0,1,7129,7149,705,20,0,10.72
729,17100868,1,6,-1,-1,-1,20,0,5,-1,-1,-1,-1,-1,-1,1,0,3,7854,7874,19,20,0,1.36
730,17100868,1,6,-1,-1,-1,21,5,6,-1,-1,-1,-1,-1,-1,1,0,3,7893,7916,1210,23,0,0.97
731,17100868,1,7,-1,-1,-1,22,6,1,-1,-1,-1,-1,-1,-1,6,1,3,9126,9153,0,27,0,4.95
732,17100868,1,7,-1,-1,-1,23,1,1,-1,-1,-1,-1,-1,-1,6,1,3,9153,9176,432,23,0,9.27
733,17100868,1,7,-1,-1,-1,24,1,0,-1,-1,-1,-1,-1,-1,6,1,3,9608,9671,589,63,0,14.64
734,17100868,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,393,398,4312,5,0,0.31
735,17100868,2,4,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,4710,4713,669,3,0,0.12
736,17100868,2,4,-1,-1,-1,3,1,6,-1,-1,-1,-1,-1,-1,1,0,3,5382,5396,137,14,0,0.6
737,17100868,2,4,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,1,0,3,5533,5551,978,17,0,1.18
738,17100868,2,5,-1,-1,-1,5,0,4,-1,-1,-1,-1,-1,-1,4,0,2,6529,6543,12,14,0,1.98
739,17100868,2,5,-1,-1,-1,6,4,5,-1,-1,-1,-1,-1,-1,4,0,2,6555,6572,28,17,0,6.54
740,17100868,2,5,-1,-1,-1,7,5,0,-1,-1,-1,-1,-1,-1,4,0,2,6600,6619,33,19,0,6.97
741,17100868,2,5,-1,-1,-1,8,0,7,-1,-1,-1,-1,-1,-1,4,0,2,6652,6696,160,49,0,33.89
742,17100868,2,5,-1,-1,-1,9,7,8,-1,-1,-1,-1,-1,-1,4,0,2,6856,6880,214,24,0,8.2
743,17100868,2,5,-1,-1,-1,10,8,0,-1,-1,-1,-1,-1,-1,4,0,2,7094,7155,707,62,0,33.71
744,17100868,2,6,-1,-1,-1,11,0,5,-1,-1,-1,-1,-1,-1,1,0,3,7862,7873,10,10,0,0.88
745,17100868,2,6,-1,-1,-1,12,5,6,-1,-1,-1,-1,-1,-1,1,0,3,7883,7915,61,39,0,2.04
746,17100868,2,6,-1,-1,-1,13,6,11,-1,-1,-1,-1,-1,-1,9,0,3,7976,7979,841,4,0,0.35
747,17100907,1,7,-1,-1,-1,1,8,0,-1,-1,-1,-1,-1,-1,3,0,3,8648,8660,0,13,0,3.08
748,17100907,1,1,-1,-1,-1,2,0,6,-1,-1,-1,-1,-1,-1,6,1,3,762,773,92,12,0,1.25
749,17100907,1,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,6,1,3,865,875,227,10,0,1.03
750,17100907,1,1,-1,-1,-1,4,0,7,-1,-1,-1,-1,-1,-1,3,0,3,1102,1132,242,31,0,16.19
751,17100907,1,1,-1,-1,-1,5,7,0,-1,-1,-1,-1,-1,-1,3,0,3,1374,1402,823,27,0,15.74
752,17100907,1,2,-1,-1,-1,6,0,8,-1,-1,-1,-1,-1,-1,1,0,3,2225,2246,26,20,0,1.64
753,17100907,1,2,-1,-1,-1,7,8,6,-1,-1,-1,-1,-1,-1,1,0,3,2272,2278,32,5,0,0.3
754,17100907,1,2,-1,-1,-1,8,6,4,-1,-1,-1,-1,-1,-1,1,0,3,2310,2317,0,8,0,0.43
755,17100907,1,2,-1,-1,-1,9,4,0,-1,-1,-1,-1,-1,-1,1,0,3,2317,2347,386,29,0,0.1
756,17100907,1,2,-1,-1,-1,10,0,11,-1,-1,-1,-1,-1,-1,3,0,3,2733,2763,730,30,0,20.62
757,17100907,1,3,-1,-1,-1,11,11,4,-1,-1,-1,-1,-1,-1,3,0,3,3493,3497,5,4,0,0.67
758,17100907,1,3,-1,-1,-1,12,4,4,-1,-1,-1,-1,-1,-1,3,0,3,3502,3507,13,5,0,0.59
759,17100907,1,3,-1,-1,-1,13,4,5,-1,-1,-1,-1,-1,-1,3,0,3,3520,3527,31,7,0,1.0
760,17100907,1,3,-1,-1,-1,14,5,4,-1,-1,-1,-1,-1,-1,3,0,3,3558,3565,9,7,0,1.16
761,17100907,1,3,-1,-1,-1,15,4,4,-1,-1,-1,-1,-1,-1,3,0,3,3574,3581,3,6,0,1.32
762,17100907,1,3,-1,-1,-1,16,4,11,-1,-1,-1,-1,-1,-1,3,0,3,3584,3590,389,6,0,1.7
763,17100907,1,3,-1,-1,-1,17,11,4,-1,-1,-1,-1,-1,-1,3,0,3,3979,3989,2,10,0,1.96
764,17100907,1,3,-1,-1,-1,18,4,6,-1,-1,-1,-1,-1,-1,3,0,3,3991,4003,188,12,0,2.89
765,17100907,1,3,-1,-1,-1,19,6,0,-1,-1,-1,-1,-1,-1,3,0,3,4191,4221,1089,31,0,12.77
766,17100907,1,4,-1,-1,-1,20,0,1,-1,-1,-1,-1,-1,-1,6,1,3,5310,5331,2,21,0,2.88
767,17100907,1,4,-1,-1,-1,21,1,6,-1,-1,-1,-1,-1,-1,1,0,3,5333,5345,55,13,0,0.91
768,17100907,1,4,-1,-1,-1,22,6,1,-1,-1,-1,-1,-1,-1,1,0,3,5400,5408,783,8,0,0.44
769,17100907,1,5,-1,-1,-1,23,1,10,-1,-1,-1,-1,-1,-1,1,0,3,6191,6202,4,11,0,0.64
770,17100907,1,5,-1,-1,-1,24,10,0,-1,-1,-1,-1,-1,-1,6,1,3,6206,6226,505,19,0,2.37
771,17100907,1,5,-1,-1,-1,25,0,10,-1,-1,-1,-1,-1,-1,1,0,3,6731,6757,2,26,0,2.43
772,17100907,1,5,-1,-1,-1,26,10,6,-1,-1,-1,-1,-1,-1,1,0,3,6759,6767,33,9,0,0.69
773,17100907,1,5,-1,-1,-1,27,6,1,-1,-1,-1,-1,-1,-1,1,0,3,6800,6810,821,10,0,0.52
774,17100907,1,6,-1,-1,-1,28,1,10,-1,-1,-1,-1,-1,-1,1,0,3,7631,7641,9,10,0,0.64
775,17100907,1,6,-1,-1,-1,29,10,0,-1,-1,-1,-1,-1,-1,6,1,3,7650,7667,498,18,0,2.34
776,17100907,1,6,-1,-1,-1,30,0,10,-1,-1,-1,-1,-1,-1,1,0,3,8165,8181,16,16,0,2.11
777,17100907,1,6,-1,-1,-1,31,10,6,-1,-1,-1,-1,-1,-1,1,0,3,8197,8206,46,9,0,0.71
778,17100907,1,6,-1,-1,-1,32,6,1,-1,-1,-1,-1,-1,-1,1,0,3,8252,8261,815,3,0,0.33
779,17100907,1,7,-1,-1,-1,33,1,10,-1,-1,-1,-1,-1,-1,1,0,3,9070,9081,2,10,0,0.6
780,17100907,1,7,-1,-1,-1,34,10,0,-1,-1,-1,-1,-1,-1,6,1,3,9083,9106,825,22,0,2.43
781,17100907,1,7,-1,-1,-1,35,0,8,-1,-1,-1,-1,-1,-1,3,0,3,9931,9943,317,12,0,2.55
782,17100942,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,6,1,3,637,662,25,25,0,2.18
783,17100942,1,1,-1,-1,-1,2,4,6,-1,-1,-1,-1,-1,-1,1,0,3,687,690,80,3,0,0.16
784,17100942,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,770,774,141,9,0,0.25
785,17100942,1,1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,1,0,3,915,937,99,22,0,1.07
786,17100942,1,1,-1,-1,-1,5,1,10,-1,-1,-1,-1,-1,-1,1,0,3,1036,1042,10,6,0,0.47
787,17100942,1,1,-1,-1,-1,6,10,0,-1,-1,-1,-1,-1,-1,6,1,3,1052,1073,1182,21,0,1.52
788,17100942,1,2,-1,-1,-1,7,0,6,-1,-1,-1,-1,-1,-1,1,0,3,2255,2255,0,0,0,0.12
789,17100942,1,2,-1,-1,-1,8,6,10,-1,-1,-1,-1,-1,-1,1,0,3,2255,2258,1,3,0,0.06
790,17100942,1,2,-1,-1,-1,9,10,8,-1,-1,-1,-1,-1,-1,6,1,3,2259,2274,47,15,0,1.13
791,17100942,1,2,-1,-1,-1,10,8,0,-1,-1,-1,-1,-1,-1,1,0,3,2321,2336,22,16,0,0.95
792,17100942,1,2,-1,-1,-1,11,0,4,-1,-1,-1,-1,-1,-1,1,0,3,2358,2373,73,15,0,0.74
793,17100942,1,2,-1,-1,-1,12,4,1,-1,-1,-1,-1,-1,-1,1,0,3,2446,2464,70,18,0,0.87
794,17100942,1,2,-1,-1,-1,13,1,1,-1,-1,-1,-1,-1,-1,3,0,3,2534,2543,112,10,0,1.18
795,17100942,1,2,-1,-1,-1,14,1,0,-1,-1,-1,-1,-1,-1,6,1,3,2655,2673,691,18,0,1.43
796,17100942,1,3,-1,-1,-1,15,0,1,-1,-1,-1,-1,-1,-1,6,1,3,3364,3389,543,26,0,2.11
797,17100942,1,3,-1,-1,-1,16,1,4,-1,-1,-1,-1,-1,-1,1,0,3,3932,3951,9,20,0,1.06
798,17100942,1,3,-1,-1,-1,17,4,6,-1,-1,-1,-1,-1,-1,1,0,3,3960,3967,109,7,0,0.4
799,17100942,1,3,-1,-1,-1,18,6,0,-1,-1,-1,-1,-1,-1,6,1,3,4076,4099,77,22,0,1.64
800,17100942,1,3,-1,-1,-1,19,0,8,-1,-1,-1,-1,-1,-1,3,0,3,4176,4185,79,9,0,0.91
801,17100942,1,3,-1,-1,-1,20,8,0,-1,-1,-1,-1,-1,-1,3,0,3,4264,4269,563,6,0,0.97
802,17100942,1,4,-1,-1,-1,21,0,1,-1,-1,-1,-1,-1,-1,1,0,3,4832,4844,103,12,0,0.52
803,17100942,1,4,-1,-1,-1,22,1,4,-1,-1,-1,-1,-1,-1,3,0,3,4947,4954,0,7,0,1.71
804,17100942,1,4,-1,-1,-1,23,4,4,-1,-1,-1,-1,-1,-1,3,0,3,4954,4956,13,2,0,0.23
805,17100942,1,4,-1,-1,-1,24,4,5,-1,-1,-1,-1,-1,-1,6,1,3,4969,4974,0,5,0,0.44
806,17100942,1,4,-1,-1,-1,25,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4974,4976,0,2,0,0.26
807,17100942,1,4,-1,-1,-1,26,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4976,4977,0,1,0,0.18
808,17100942,1,4,-1,-1,-1,27,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4977,4980,0,3,0,0.55
809,17100942,1,4,-1,-1,-1,28,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4980,4984,0,4,0,0.36
810,17100942,1,4,-1,-1,-1,29,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4984,4991,0,7,0,0.5
811,17100942,1,4,-1,-1,-1,30,5,5,-1,-1,-1,-1,-1,-1,6,1,3,4991,5000,3,9,0,0.4
812,17100942,1,4,-1,-1,-1,31,5,0,-1,-1,-1,-1,-1,-1,1,0,3,5003,5012,153,3,0,0.43
813,17100942,1,4,-1,-1,-1,32,0,1,-1,-1,-1,-1,-1,-1,1,0,3,5159,5169,54,10,0,0.6
814,17100942,1,4,-1,-1,-1,33,1,1,-1,-1,-1,-1,-1,-1,1,0,3,5223,5228,65,5,0,0.37
815,17100942,1,4,-1,-1,-1,34,1,0,-1,-1,-1,-1,-1,-1,1,0,3,5293,5299,1045,6,0,0.52
816,17100942,1,5,-1,-1,-1,35,0,1,-1,-1,-1,-1,-1,-1,6,2,3,6344,6357,379,12,0,1.31
817,17100942,1,5,-1,-1,-1,36,1,11,-1,-1,-1,-1,-1,-1,9,0,3,6736,6741,2,5,0,0.54
818,17100942,1,5,-1,-1,-1,37,11,0,-1,-1,-1,-1,-1,-1,6,2,3,6743,6752,927,9,0,0.66
819,17100942,1,6,-1,-1,-1,38,0,11,-1,-1,-1,-1,-1,-1,3,0,2,7679,7686,14,7,0,1.6
820,17100942,1,6,-1,-1,-1,39,11,0,-1,-1,-1,-1,-1,-1,3,0,2,7700,7708,35,8,0,1.74
821,17100942,1,6,-1,-1,-1,40,0,8,-1,-1,-1,-1,-1,-1,3,0,2,7743,7749,50,6,0,0.83
822,17100942,1,6,-1,-1,-1,41,8,6,-1,-1,-1,-1,-1,-1,1,0,3,7799,7813,93,14,0,0.85
823,17100942,1,6,-1,-1,-1,42,6,0,-1,-1,-1,-1,-1,-1,1,0,3,7906,7909,75,3,0,0.13
824,17100942,1,6,-1,-1,-1,43,0,8,-1,-1,-1,-1,-1,-1,1,0,3,7984,7996,89,12,0,0.71
825,17100942,1,6,-1,-1,-1,44,8,11,-1,-1,-1,-1,-1,-1,9,0,3,8085,8088,79,3,0,0.42
826,17100942,1,6,-1,-1,-1,45,11,5,-1,-1,-1,-1,-1,-1,1,0,3,8167,8172,21,5,0,0.22
827,17100942,1,6,-1,-1,-1,46,5,5,-1,-1,-1,-1,-1,-1,1,0,3,8193,8208,5,14,0,0.77
828,17100942,1,6,-1,-1,-1,47,5,11,-1,-1,-1,-1,-1,-1,9,0,3,8213,8216,11,3,0,0.2
829,17100942,1,6,-1,-1,-1,48,5,0,-1,-1,-1,-1,-1,-1,1,0,3,8227,8233,957,7,0,0.3
830,17100942,1,7,-1,-1,-1,49,0,1,-1,-1,-1,-1,-1,-1,1,0,3,9190,9227,570,37,0,1.85
831,17100942,1,7,-1,-1,-1,50,1,0,-1,-1,-1,-1,-1,-1,1,0,3,9797,9835,425,38,0,1.95
832,17100964,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,1,489,508,517,19,0,5.63
833,17100964,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,4,0,1,1025,1047,93,22,0,6.51
834,17100964,1,1,-1,-1,-1,3,0,11,-1,-1,-1,-1,-1,-1,3,0,3,1140,1147,5,7,0,0.74
835,17100964,1,1,-1,-1,-1,4,11,0,-1,-1,-1,-1,-1,-1,3,0,3,1152,1162,734,10,0,0.92
836,17100964,1,2,-1,-1,-1,5,11,1,-1,-1,-1,-1,-1,-1,4,0,1,1896,1912,535,16,0,8.6
837,17100964,1,2,-1,-1,-1,6,1,4,-1,-1,-1,-1,-1,-1,3,0,3,2447,2463,67,16,0,7.78
838,17100964,1,2,-1,-1,-1,7,4,5,-1,-1,-1,-1,-1,-1,3,0,3,2530,2536,14,6,0,0.81
839,17100964,1,2,-1,-1,-1,8,5,0,-1,-1,-1,-1,-1,-1,3,0,3,2550,2555,820,6,0,0.75
840,17100964,1,3,-1,-1,-1,9,0,1,-1,-1,-1,-1,-1,-1,4,0,1,3375,3376,0,1,0,0.6
841,17100964,1,3,-1,-1,-1,10,1,1,-1,-1,-1,-1,-1,-1,4,0,1,3376,3394,512,18,0,9.18
842,17100964,1,3,-1,-1,-1,11,1,0,-1,-1,-1,-1,-1,-1,4,0,1,3906,3936,41,29,0,6.39
843,17100964,1,3,-1,-1,-1,12,0,4,-1,-1,-1,-1,-1,-1,1,0,3,3977,3989,0,12,0,0.69
844,17100964,1,3,-1,-1,-1,13,4,0,-1,-1,-1,-1,-1,-1,1,0,3,3989,4013,796,24,0,0.95
845,17100964,1,4,-1,-1,-1,14,0,1,-1,-1,-1,-1,-1,-1,4,0,1,4809,4825,479,16,0,8.57
846,17100964,1,4,-1,-1,-1,15,1,0,-1,-1,-1,-1,-1,-1,3,0,3,5304,5325,64,21,0,8.35
847,17100964,1,4,-1,-1,-1,16,0,5,-1,-1,-1,-1,-1,-1,4,0,2,5389,5415,31,26,0,3.06
848,17100964,1,4,-1,-1,-1,17,5,0,-1,-1,-1,-1,-1,-1,4,0,2,5446,5463,1232,16,0,3.2
849,17100964,1,5,-1,-1,-1,18,0,6,-1,-1,-1,-1,-1,-1,3,0,3,6695,6697,8,2,0,0.16
850,17100964,1,5,-1,-1,-1,19,6,4,-1,-1,-1,-1,-1,-1,3,0,3,6705,6739,192,34,0,19.71
851,17100964,1,5,-1,-1,-1,20,4,5,-1,-1,-1,-1,-1,-1,3,0,3,6931,6959,9,28,0,20.02
852,17100964,1,5,-1,-1,-1,21,5,0,-1,-1,-1,-1,-1,-1,3,0,3,6968,6973,86,4,0,0.55
853,17100964,1,5,-1,-1,-1,22,0,7,-1,-1,-1,-1,-1,-1,1,0,3,7059,7065,145,6,0,0.38
854,17100964,1,5,-1,-1,-1,23,7,0,-1,-1,-1,-1,-1,-1,1,0,3,7210,7215,736,5,0,0.38
855,17100964,1,6,-1,-1,-1,24,0,5,-1,-1,-1,-1,-1,-1,3,0,3,7951,7979,15,28,0,17.03
856,17100964,1,6,-1,-1,-1,25,5,5,-1,-1,-1,-1,-1,-1,3,0,3,7994,8000,8,6,0,0.79
857,17100964,1,6,-1,-1,-1,26,5,5,-1,-1,-1,-1,-1,-1,3,0,3,8008,8047,16,39,0,26.61
858,17100964,1,6,-1,-1,-1,27,5,5,-1,-1,-1,-1,-1,-1,3,0,3,8063,8079,9,15,0,0.96
859,17100964,1,6,-1,-1,-1,28,5,5,-1,-1,-1,-1,-1,-1,3,0,3,8088,8111,53,24,0,12.79
860,17100964,1,6,-1,-1,-1,29,5,0,-1,-1,-1,-1,-1,-1,3,0,3,8164,8179,189,15,0,4.87
861,17100964,1,6,-1,-1,-1,30,0,5,-1,-1,-1,-1,-1,-1,1,0,3,8368,8375,5,8,0,0.36
862,17100964,1,6,-1,-1,-1,31,5,0,-1,-1,-1,-1,-1,-1,1,0,3,8380,8395,730,15,0,0.76
863,17100964,1,7,-1,-1,-1,32,0,1,-1,-1,-1,-1,-1,-1,4,0,1,9125,9148,543,23,0,8.99
864,17100964,1,7,-1,-1,-1,33,1,0,-1,-1,-1,-1,-1,-1,4,0,1,9691,9716,128,25,0,8.33
865,17100964,1,7,-1,-1,-1,34,0,4,-1,-1,-1,-1,-1,-1,4,0,2,9844,9851,5,7,0,0.56
866,17100964,1,7,-1,-1,-1,35,4,0,-1,-1,-1,-1,-1,-1,4,0,2,9856,9865,395,9,0,0.92
867,17100964,2,1,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,1,0,3,421,427,5,6,0,0.27
868,17100964,2,1,-1,-1,-1,2,10,1,-1,-1,-1,-1,-1,-1,6,1,3,432,447,112,15,0,3.77
869,17100964,2,1,-1,-1,-1,3,1,6,-1,-1,-1,-1,-1,-1,1,0,3,559,573,2,14,0,0.64
870,17100964,2,1,-1,-1,-1,4,6,6,-1,-1,-1,-1,-1,-1,1,0,3,575,588,159,13,0,0.62
871,17100964,2,1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,-1,1,0,3,747,753,3,6,0,0.29
872,17100964,2,1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,1,0,3,756,759,135,3,0,0.17
873,17100964,2,1,-1,-1,-1,7,6,10,-1,-1,-1,-1,-1,-1,1,0,3,894,904,6,10,0,0.32
874,17100964,2,1,-1,-1,-1,8,10,0,-1,-1,-1,-1,-1,-1,6,1,3,910,932,902,22,0,3.82
875,17100964,2,2,-1,-1,-1,9,0,10,-1,-1,-1,-1,-1,-1,6,1,3,1834,1839,4,5,0,0.14
876,17100964,2,2,-1,-1,-1,10,10,1,-1,-1,-1,-1,-1,-1,6,1,3,1843,1857,245,14,0,3.34
